frame,stem,input,slurm,charge,multiplicity,n_atoms,sample_kind,source_condensed_frame,sample_order
0,C3_DFTprod_stopH2_0000,expand/C3_DFTprod_stopH2_0000.inp,expand/C3_DFTprod_stopH2_group_0000_0009.slurm,1,1,40,closest_approach,1251,
1,C3_DFTprod_stopH2_0001,expand/C3_DFTprod_stopH2_0001.inp,expand/C3_DFTprod_stopH2_group_0000_0009.slurm,-2,1,39,closest_approach,1251,
2,C3_DFTprod_stopH2_0002,expand/C3_DFTprod_stopH2_0002.inp,expand/C3_DFTprod_stopH2_group_0000_0009.slurm,0,1,38,closest_approach,1251,
3,C3_DFTprod_stopH2_0003,expand/C3_DFTprod_stopH2_0003.inp,expand/C3_DFTprod_stopH2_group_0000_0009.slurm,3,1,32,closest_approach,1251,
4,C3_DFTprod_stopH2_0004,expand/C3_DFTprod_stopH2_0004.inp,expand/C3_DFTprod_stopH2_group_0000_0009.slurm,-2,1,31,closest_approach,1251,
5,C3_DFTprod_stopH2_0005,expand/C3_DFTprod_stopH2_0005.inp,expand/C3_DFTprod_stopH2_group_0000_0009.slurm,3,1,33,closest_approach,1251,
6,C3_DFTprod_stopH2_0006,expand/C3_DFTprod_stopH2_0006.inp,expand/C3_DFTprod_stopH2_group_0000_0009.slurm,2,1,28,closest_approach,1250,
7,C3_DFTprod_stopH2_0007,expand/C3_DFTprod_stopH2_0007.inp,expand/C3_DFTprod_stopH2_group_0000_0009.slurm,-1,1,39,closest_approach,1250,
8,C3_DFTprod_stopH2_0008,expand/C3_DFTprod_stopH2_0008.inp,expand/C3_DFTprod_stopH2_group_0000_0009.slurm,-2,1,20,closest_approach,1250,
9,C3_DFTprod_stopH2_0009,expand/C3_DFTprod_stopH2_0009.inp,expand/C3_DFTprod_stopH2_group_0000_0009.slurm,2,1,32,closest_approach,1250,
10,C3_DFTprod_stopH2_0010,expand/C3_DFTprod_stopH2_0010.inp,expand/C3_DFTprod_stopH2_group_0010_0019.slurm,3,1,54,closest_approach,1250,
11,C3_DFTprod_stopH2_0011,expand/C3_DFTprod_stopH2_0011.inp,expand/C3_DFTprod_stopH2_group_0010_0019.slurm,1,1,39,closest_approach,1250,
12,C3_DFTprod_stopH2_0012,expand/C3_DFTprod_stopH2_0012.inp,expand/C3_DFTprod_stopH2_group_0010_0019.slurm,1,1,35,closest_approach,1249,
13,C3_DFTprod_stopH2_0013,expand/C3_DFTprod_stopH2_0013.inp,expand/C3_DFTprod_stopH2_group_0010_0019.slurm,1,1,49,closest_approach,1249,
14,C3_DFTprod_stopH2_0014,expand/C3_DFTprod_stopH2_0014.inp,expand/C3_DFTprod_stopH2_group_0010_0019.slurm,1,1,42,closest_approach,1249,
15,C3_DFTprod_stopH2_0015,expand/C3_DFTprod_stopH2_0015.inp,expand/C3_DFTprod_stopH2_group_0010_0019.slurm,-1,1,34,closest_approach,1249,
16,C3_DFTprod_stopH2_0016,expand/C3_DFTprod_stopH2_0016.inp,expand/C3_DFTprod_stopH2_group_0010_0019.slurm,1,1,28,closest_approach,1249,
17,C3_DFTprod_stopH2_0017,expand/C3_DFTprod_stopH2_0017.inp,expand/C3_DFTprod_stopH2_group_0010_0019.slurm,4,1,40,closest_approach,1249,
18,C3_DFTprod_stopH2_0018,expand/C3_DFTprod_stopH2_0018.inp,expand/C3_DFTprod_stopH2_group_0010_0019.slurm,0,1,26,closest_approach,1248,
19,C3_DFTprod_stopH2_0019,expand/C3_DFTprod_stopH2_0019.inp,expand/C3_DFTprod_stopH2_group_0010_0019.slurm,4,1,81,closest_approach,1248,
20,C3_DFTprod_stopH2_0020,expand/C3_DFTprod_stopH2_0020.inp,expand/C3_DFTprod_stopH2_group_0020_0029.slurm,1,1,30,closest_approach,1248,
21,C3_DFTprod_stopH2_0021,expand/C3_DFTprod_stopH2_0021.inp,expand/C3_DFTprod_stopH2_group_0020_0029.slurm,-1,1,26,closest_approach,1247,
22,C3_DFTprod_stopH2_0022,expand/C3_DFTprod_stopH2_0022.inp,expand/C3_DFTprod_stopH2_group_0020_0029.slurm,-1,1,58,closest_approach,1247,
23,C3_DFTprod_stopH2_0023,expand/C3_DFTprod_stopH2_0023.inp,expand/C3_DFTprod_stopH2_group_0020_0029.slurm,0,1,53,closest_approach,1247,
24,C3_DFTprod_stopH2_0024,expand/C3_DFTprod_stopH2_0024.inp,expand/C3_DFTprod_stopH2_group_0020_0029.slurm,-2,1,36,closest_approach,1247,
25,C3_DFTprod_stopH2_0025,expand/C3_DFTprod_stopH2_0025.inp,expand/C3_DFTprod_stopH2_group_0020_0029.slurm,-1,1,49,closest_approach,1247,
26,C3_DFTprod_stopH2_0026,expand/C3_DFTprod_stopH2_0026.inp,expand/C3_DFTprod_stopH2_group_0020_0029.slurm,0,1,30,closest_approach,1247,
27,C3_DFTprod_stopH2_0027,expand/C3_DFTprod_stopH2_0027.inp,expand/C3_DFTprod_stopH2_group_0020_0029.slurm,2,1,32,closest_approach,1247,
28,C3_DFTprod_stopH2_0028,expand/C3_DFTprod_stopH2_0028.inp,expand/C3_DFTprod_stopH2_group_0020_0029.slurm,-1,1,31,closest_approach,1246,
29,C3_DFTprod_stopH2_0029,expand/C3_DFTprod_stopH2_0029.inp,expand/C3_DFTprod_stopH2_group_0020_0029.slurm,1,1,39,closest_approach,1246,
30,C3_DFTprod_stopH2_0030,expand/C3_DFTprod_stopH2_0030.inp,expand/C3_DFTprod_stopH2_group_0030_0039.slurm,2,1,42,closest_approach,1246,
31,C3_DFTprod_stopH2_0031,expand/C3_DFTprod_stopH2_0031.inp,expand/C3_DFTprod_stopH2_group_0030_0039.slurm,6,1,63,closest_approach,1246,
32,C3_DFTprod_stopH2_0032,expand/C3_DFTprod_stopH2_0032.inp,expand/C3_DFTprod_stopH2_group_0030_0039.slurm,4,1,53,closest_approach,1245,
33,C3_DFTprod_stopH2_0033,expand/C3_DFTprod_stopH2_0033.inp,expand/C3_DFTprod_stopH2_group_0030_0039.slurm,3,1,43,closest_approach,1245,
34,C3_DFTprod_stopH2_0034,expand/C3_DFTprod_stopH2_0034.inp,expand/C3_DFTprod_stopH2_group_0030_0039.slurm,2,1,48,closest_approach,1245,
35,C3_DFTprod_stopH2_0035,expand/C3_DFTprod_stopH2_0035.inp,expand/C3_DFTprod_stopH2_group_0030_0039.slurm,1,1,44,closest_approach,1245,
36,C3_DFTprod_stopH2_0036,expand/C3_DFTprod_stopH2_0036.inp,expand/C3_DFTprod_stopH2_group_0030_0039.slurm,0,1,33,closest_approach,1245,
37,C3_DFTprod_stopH2_0037,expand/C3_DFTprod_stopH2_0037.inp,expand/C3_DFTprod_stopH2_group_0030_0039.slurm,2,1,40,closest_approach,1245,
38,C3_DFTprod_stopH2_0038,expand/C3_DFTprod_stopH2_0038.inp,expand/C3_DFTprod_stopH2_group_0030_0039.slurm,4,1,57,closest_approach,1244,
39,C3_DFTprod_stopH2_0039,expand/C3_DFTprod_stopH2_0039.inp,expand/C3_DFTprod_stopH2_group_0030_0039.slurm,4,1,51,closest_approach,1244,
40,C3_DFTprod_stopH2_0040,expand/C3_DFTprod_stopH2_0040.inp,expand/C3_DFTprod_stopH2_group_0040_0049.slurm,6,1,86,closest_approach,1244,
41,C3_DFTprod_stopH2_0041,expand/C3_DFTprod_stopH2_0041.inp,expand/C3_DFTprod_stopH2_group_0040_0049.slurm,4,1,30,closest_approach,1244,
42,C3_DFTprod_stopH2_0042,expand/C3_DFTprod_stopH2_0042.inp,expand/C3_DFTprod_stopH2_group_0040_0049.slurm,-3,1,25,closest_approach,1244,
43,C3_DFTprod_stopH2_0043,expand/C3_DFTprod_stopH2_0043.inp,expand/C3_DFTprod_stopH2_group_0040_0049.slurm,3,1,26,closest_approach,1244,
44,C3_DFTprod_stopH2_0044,expand/C3_DFTprod_stopH2_0044.inp,expand/C3_DFTprod_stopH2_group_0040_0049.slurm,4,1,63,closest_approach,1244,
45,C3_DFTprod_stopH2_0045,expand/C3_DFTprod_stopH2_0045.inp,expand/C3_DFTprod_stopH2_group_0040_0049.slurm,0,1,58,closest_approach,1244,
46,C3_DFTprod_stopH2_0046,expand/C3_DFTprod_stopH2_0046.inp,expand/C3_DFTprod_stopH2_group_0040_0049.slurm,1,1,54,closest_approach,1244,
47,C3_DFTprod_stopH2_0047,expand/C3_DFTprod_stopH2_0047.inp,expand/C3_DFTprod_stopH2_group_0040_0049.slurm,1,1,36,closest_approach,1243,
48,C3_DFTprod_stopH2_0048,expand/C3_DFTprod_stopH2_0048.inp,expand/C3_DFTprod_stopH2_group_0040_0049.slurm,2,1,55,closest_approach,1243,
49,C3_DFTprod_stopH2_0049,expand/C3_DFTprod_stopH2_0049.inp,expand/C3_DFTprod_stopH2_group_0040_0049.slurm,0,1,59,closest_approach,1243,
50,C3_DFTprod_stopH2_0050,expand/C3_DFTprod_stopH2_0050.inp,expand/C3_DFTprod_stopH2_group_0050_0059.slurm,0,1,96,closest_approach,1241,
51,C3_DFTprod_stopH2_0051,expand/C3_DFTprod_stopH2_0051.inp,expand/C3_DFTprod_stopH2_group_0050_0059.slurm,-1,1,86,closest_approach,1241,
52,C3_DFTprod_stopH2_0052,expand/C3_DFTprod_stopH2_0052.inp,expand/C3_DFTprod_stopH2_group_0050_0059.slurm,1,1,32,closest_approach,1241,
53,C3_DFTprod_stopH2_0053,expand/C3_DFTprod_stopH2_0053.inp,expand/C3_DFTprod_stopH2_group_0050_0059.slurm,3,1,111,closest_approach,1241,
54,C3_DFTprod_stopH2_0054,expand/C3_DFTprod_stopH2_0054.inp,expand/C3_DFTprod_stopH2_group_0050_0059.slurm,2,1,133,closest_approach,1241,
55,C3_DFTprod_stopH2_0055,expand/C3_DFTprod_stopH2_0055.inp,expand/C3_DFTprod_stopH2_group_0050_0059.slurm,1,1,26,closest_approach,1241,
56,C3_DFTprod_stopH2_0056,expand/C3_DFTprod_stopH2_0056.inp,expand/C3_DFTprod_stopH2_group_0050_0059.slurm,2,1,43,closest_approach,1241,
57,C3_DFTprod_stopH2_0057,expand/C3_DFTprod_stopH2_0057.inp,expand/C3_DFTprod_stopH2_group_0050_0059.slurm,0,1,64,closest_approach,1241,
58,C3_DFTprod_stopH2_0058,expand/C3_DFTprod_stopH2_0058.inp,expand/C3_DFTprod_stopH2_group_0050_0059.slurm,1,1,37,closest_approach,1240,
59,C3_DFTprod_stopH2_0059,expand/C3_DFTprod_stopH2_0059.inp,expand/C3_DFTprod_stopH2_group_0050_0059.slurm,2,1,43,closest_approach,1240,
60,C3_DFTprod_stopH2_0060,expand/C3_DFTprod_stopH2_0060.inp,expand/C3_DFTprod_stopH2_group_0060_0069.slurm,2,1,52,closest_approach,1240,
61,C3_DFTprod_stopH2_0061,expand/C3_DFTprod_stopH2_0061.inp,expand/C3_DFTprod_stopH2_group_0060_0069.slurm,2,1,66,closest_approach,1238,
62,C3_DFTprod_stopH2_0062,expand/C3_DFTprod_stopH2_0062.inp,expand/C3_DFTprod_stopH2_group_0060_0069.slurm,4,1,66,closest_approach,1238,
63,C3_DFTprod_stopH2_0063,expand/C3_DFTprod_stopH2_0063.inp,expand/C3_DFTprod_stopH2_group_0060_0069.slurm,0,1,40,closest_approach,1238,
64,C3_DFTprod_stopH2_0064,expand/C3_DFTprod_stopH2_0064.inp,expand/C3_DFTprod_stopH2_group_0060_0069.slurm,4,1,51,closest_approach,1238,
65,C3_DFTprod_stopH2_0065,expand/C3_DFTprod_stopH2_0065.inp,expand/C3_DFTprod_stopH2_group_0060_0069.slurm,1,1,35,closest_approach,1238,
66,C3_DFTprod_stopH2_0066,expand/C3_DFTprod_stopH2_0066.inp,expand/C3_DFTprod_stopH2_group_0060_0069.slurm,-1,1,34,closest_approach,1238,
67,C3_DFTprod_stopH2_0067,expand/C3_DFTprod_stopH2_0067.inp,expand/C3_DFTprod_stopH2_group_0060_0069.slurm,2,1,36,closest_approach,1237,
68,C3_DFTprod_stopH2_0068,expand/C3_DFTprod_stopH2_0068.inp,expand/C3_DFTprod_stopH2_group_0060_0069.slurm,3,1,57,closest_approach,1236,
69,C3_DFTprod_stopH2_0069,expand/C3_DFTprod_stopH2_0069.inp,expand/C3_DFTprod_stopH2_group_0060_0069.slurm,1,1,36,closest_approach,1236,
70,C3_DFTprod_stopH2_0070,expand/C3_DFTprod_stopH2_0070.inp,expand/C3_DFTprod_stopH2_group_0070_0079.slurm,4,1,53,closest_approach,1236,
71,C3_DFTprod_stopH2_0071,expand/C3_DFTprod_stopH2_0071.inp,expand/C3_DFTprod_stopH2_group_0070_0079.slurm,4,1,41,closest_approach,1235,
72,C3_DFTprod_stopH2_0072,expand/C3_DFTprod_stopH2_0072.inp,expand/C3_DFTprod_stopH2_group_0070_0079.slurm,5,1,55,closest_approach,1235,
73,C3_DFTprod_stopH2_0073,expand/C3_DFTprod_stopH2_0073.inp,expand/C3_DFTprod_stopH2_group_0070_0079.slurm,-2,1,31,closest_approach,1234,
74,C3_DFTprod_stopH2_0074,expand/C3_DFTprod_stopH2_0074.inp,expand/C3_DFTprod_stopH2_group_0070_0079.slurm,1,1,61,closest_approach,1233,
75,C3_DFTprod_stopH2_0075,expand/C3_DFTprod_stopH2_0075.inp,expand/C3_DFTprod_stopH2_group_0070_0079.slurm,1,1,53,closest_approach,1233,
76,C3_DFTprod_stopH2_0076,expand/C3_DFTprod_stopH2_0076.inp,expand/C3_DFTprod_stopH2_group_0070_0079.slurm,2,1,40,closest_approach,1233,
77,C3_DFTprod_stopH2_0077,expand/C3_DFTprod_stopH2_0077.inp,expand/C3_DFTprod_stopH2_group_0070_0079.slurm,0,1,42,closest_approach,1233,
78,C3_DFTprod_stopH2_0078,expand/C3_DFTprod_stopH2_0078.inp,expand/C3_DFTprod_stopH2_group_0070_0079.slurm,2,1,47,closest_approach,1232,
79,C3_DFTprod_stopH2_0079,expand/C3_DFTprod_stopH2_0079.inp,expand/C3_DFTprod_stopH2_group_0070_0079.slurm,0,1,25,closest_approach,1232,
80,C3_DFTprod_stopH2_0080,expand/C3_DFTprod_stopH2_0080.inp,expand/C3_DFTprod_stopH2_group_0080_0089.slurm,3,1,71,closest_approach,1231,
81,C3_DFTprod_stopH2_0081,expand/C3_DFTprod_stopH2_0081.inp,expand/C3_DFTprod_stopH2_group_0080_0089.slurm,3,1,36,closest_approach,1231,
82,C3_DFTprod_stopH2_0082,expand/C3_DFTprod_stopH2_0082.inp,expand/C3_DFTprod_stopH2_group_0080_0089.slurm,1,1,52,closest_approach,1231,
83,C3_DFTprod_stopH2_0083,expand/C3_DFTprod_stopH2_0083.inp,expand/C3_DFTprod_stopH2_group_0080_0089.slurm,9,1,82,closest_approach,1231,
84,C3_DFTprod_stopH2_0084,expand/C3_DFTprod_stopH2_0084.inp,expand/C3_DFTprod_stopH2_group_0080_0089.slurm,3,1,69,closest_approach,1230,
85,C3_DFTprod_stopH2_0085,expand/C3_DFTprod_stopH2_0085.inp,expand/C3_DFTprod_stopH2_group_0080_0089.slurm,1,1,36,closest_approach,1230,
86,C3_DFTprod_stopH2_0086,expand/C3_DFTprod_stopH2_0086.inp,expand/C3_DFTprod_stopH2_group_0080_0089.slurm,3,1,55,closest_approach,1229,
87,C3_DFTprod_stopH2_0087,expand/C3_DFTprod_stopH2_0087.inp,expand/C3_DFTprod_stopH2_group_0080_0089.slurm,1,1,33,closest_approach,1228,
88,C3_DFTprod_stopH2_0088,expand/C3_DFTprod_stopH2_0088.inp,expand/C3_DFTprod_stopH2_group_0080_0089.slurm,-1,1,33,closest_approach,1228,
89,C3_DFTprod_stopH2_0089,expand/C3_DFTprod_stopH2_0089.inp,expand/C3_DFTprod_stopH2_group_0080_0089.slurm,1,1,22,closest_approach,1228,
90,C3_DFTprod_stopH2_0090,expand/C3_DFTprod_stopH2_0090.inp,expand/C3_DFTprod_stopH2_group_0090_0099.slurm,2,1,43,closest_approach,1228,
91,C3_DFTprod_stopH2_0091,expand/C3_DFTprod_stopH2_0091.inp,expand/C3_DFTprod_stopH2_group_0090_0099.slurm,-2,1,28,closest_approach,1228,
92,C3_DFTprod_stopH2_0092,expand/C3_DFTprod_stopH2_0092.inp,expand/C3_DFTprod_stopH2_group_0090_0099.slurm,1,1,43,closest_approach,1228,
93,C3_DFTprod_stopH2_0093,expand/C3_DFTprod_stopH2_0093.inp,expand/C3_DFTprod_stopH2_group_0090_0099.slurm,0,1,50,closest_approach,1227,
94,C3_DFTprod_stopH2_0094,expand/C3_DFTprod_stopH2_0094.inp,expand/C3_DFTprod_stopH2_group_0090_0099.slurm,-1,1,30,closest_approach,1227,
95,C3_DFTprod_stopH2_0095,expand/C3_DFTprod_stopH2_0095.inp,expand/C3_DFTprod_stopH2_group_0090_0099.slurm,-1,1,45,closest_approach,1227,
96,C3_DFTprod_stopH2_0096,expand/C3_DFTprod_stopH2_0096.inp,expand/C3_DFTprod_stopH2_group_0090_0099.slurm,1,1,36,closest_approach,1226,
97,C3_DFTprod_stopH2_0097,expand/C3_DFTprod_stopH2_0097.inp,expand/C3_DFTprod_stopH2_group_0090_0099.slurm,0,1,40,closest_approach,1225,
98,C3_DFTprod_stopH2_0098,expand/C3_DFTprod_stopH2_0098.inp,expand/C3_DFTprod_stopH2_group_0090_0099.slurm,-1,1,27,closest_approach,1225,
99,C3_DFTprod_stopH2_0099,expand/C3_DFTprod_stopH2_0099.inp,expand/C3_DFTprod_stopH2_group_0090_0099.slurm,3,1,42,closest_approach,1224,
100,C3_DFTprod_stopH2_0100,expand/C3_DFTprod_stopH2_0100.inp,expand/C3_DFTprod_stopH2_group_0100_0109.slurm,1,1,35,closest_approach,1224,
101,C3_DFTprod_stopH2_0101,expand/C3_DFTprod_stopH2_0101.inp,expand/C3_DFTprod_stopH2_group_0100_0109.slurm,2,1,49,closest_approach,1224,
102,C3_DFTprod_stopH2_0102,expand/C3_DFTprod_stopH2_0102.inp,expand/C3_DFTprod_stopH2_group_0100_0109.slurm,3,1,54,closest_approach,1224,
103,C3_DFTprod_stopH2_0103,expand/C3_DFTprod_stopH2_0103.inp,expand/C3_DFTprod_stopH2_group_0100_0109.slurm,2,1,29,closest_approach,1223,
104,C3_DFTprod_stopH2_0104,expand/C3_DFTprod_stopH2_0104.inp,expand/C3_DFTprod_stopH2_group_0100_0109.slurm,-1,1,28,closest_approach,1223,
105,C3_DFTprod_stopH2_0105,expand/C3_DFTprod_stopH2_0105.inp,expand/C3_DFTprod_stopH2_group_0100_0109.slurm,0,1,41,closest_approach,1223,
106,C3_DFTprod_stopH2_0106,expand/C3_DFTprod_stopH2_0106.inp,expand/C3_DFTprod_stopH2_group_0100_0109.slurm,0,1,26,closest_approach,1223,
107,C3_DFTprod_stopH2_0107,expand/C3_DFTprod_stopH2_0107.inp,expand/C3_DFTprod_stopH2_group_0100_0109.slurm,7,1,83,closest_approach,1223,
108,C3_DFTprod_stopH2_0108,expand/C3_DFTprod_stopH2_0108.inp,expand/C3_DFTprod_stopH2_group_0100_0109.slurm,3,1,32,closest_approach,1222,
109,C3_DFTprod_stopH2_0109,expand/C3_DFTprod_stopH2_0109.inp,expand/C3_DFTprod_stopH2_group_0100_0109.slurm,2,1,46,closest_approach,1222,
110,C3_DFTprod_stopH2_0110,expand/C3_DFTprod_stopH2_0110.inp,expand/C3_DFTprod_stopH2_group_0110_0119.slurm,3,1,61,closest_approach,1222,
111,C3_DFTprod_stopH2_0111,expand/C3_DFTprod_stopH2_0111.inp,expand/C3_DFTprod_stopH2_group_0110_0119.slurm,1,1,32,closest_approach,1222,
112,C3_DFTprod_stopH2_0112,expand/C3_DFTprod_stopH2_0112.inp,expand/C3_DFTprod_stopH2_group_0110_0119.slurm,1,1,53,closest_approach,1222,
113,C3_DFTprod_stopH2_0113,expand/C3_DFTprod_stopH2_0113.inp,expand/C3_DFTprod_stopH2_group_0110_0119.slurm,0,1,27,closest_approach,1222,
114,C3_DFTprod_stopH2_0114,expand/C3_DFTprod_stopH2_0114.inp,expand/C3_DFTprod_stopH2_group_0110_0119.slurm,2,1,36,closest_approach,1221,
115,C3_DFTprod_stopH2_0115,expand/C3_DFTprod_stopH2_0115.inp,expand/C3_DFTprod_stopH2_group_0110_0119.slurm,2,1,32,closest_approach,1221,
116,C3_DFTprod_stopH2_0116,expand/C3_DFTprod_stopH2_0116.inp,expand/C3_DFTprod_stopH2_group_0110_0119.slurm,0,1,33,closest_approach,1220,
117,C3_DFTprod_stopH2_0117,expand/C3_DFTprod_stopH2_0117.inp,expand/C3_DFTprod_stopH2_group_0110_0119.slurm,1,1,39,closest_approach,1220,
118,C3_DFTprod_stopH2_0118,expand/C3_DFTprod_stopH2_0118.inp,expand/C3_DFTprod_stopH2_group_0110_0119.slurm,-2,1,41,closest_approach,1220,
119,C3_DFTprod_stopH2_0119,expand/C3_DFTprod_stopH2_0119.inp,expand/C3_DFTprod_stopH2_group_0110_0119.slurm,1,1,38,closest_approach,1219,
120,C3_DFTprod_stopH2_0120,expand/C3_DFTprod_stopH2_0120.inp,expand/C3_DFTprod_stopH2_group_0120_0129.slurm,0,1,37,closest_approach,1219,
121,C3_DFTprod_stopH2_0121,expand/C3_DFTprod_stopH2_0121.inp,expand/C3_DFTprod_stopH2_group_0120_0129.slurm,6,1,37,closest_approach,1218,
122,C3_DFTprod_stopH2_0122,expand/C3_DFTprod_stopH2_0122.inp,expand/C3_DFTprod_stopH2_group_0120_0129.slurm,3,1,29,closest_approach,1218,
123,C3_DFTprod_stopH2_0123,expand/C3_DFTprod_stopH2_0123.inp,expand/C3_DFTprod_stopH2_group_0120_0129.slurm,0,1,28,closest_approach,1218,
124,C3_DFTprod_stopH2_0124,expand/C3_DFTprod_stopH2_0124.inp,expand/C3_DFTprod_stopH2_group_0120_0129.slurm,-1,1,39,closest_approach,1217,
125,C3_DFTprod_stopH2_0125,expand/C3_DFTprod_stopH2_0125.inp,expand/C3_DFTprod_stopH2_group_0120_0129.slurm,1,1,27,closest_approach,1217,
126,C3_DFTprod_stopH2_0126,expand/C3_DFTprod_stopH2_0126.inp,expand/C3_DFTprod_stopH2_group_0120_0129.slurm,4,1,36,closest_approach,1216,
127,C3_DFTprod_stopH2_0127,expand/C3_DFTprod_stopH2_0127.inp,expand/C3_DFTprod_stopH2_group_0120_0129.slurm,1,1,63,closest_approach,1216,
128,C3_DFTprod_stopH2_0128,expand/C3_DFTprod_stopH2_0128.inp,expand/C3_DFTprod_stopH2_group_0120_0129.slurm,6,1,53,closest_approach,1216,
129,C3_DFTprod_stopH2_0129,expand/C3_DFTprod_stopH2_0129.inp,expand/C3_DFTprod_stopH2_group_0120_0129.slurm,1,1,29,closest_approach,1216,
130,C3_DFTprod_stopH2_0130,expand/C3_DFTprod_stopH2_0130.inp,expand/C3_DFTprod_stopH2_group_0130_0139.slurm,2,1,48,closest_approach,1215,
131,C3_DFTprod_stopH2_0131,expand/C3_DFTprod_stopH2_0131.inp,expand/C3_DFTprod_stopH2_group_0130_0139.slurm,2,1,32,closest_approach,1215,
132,C3_DFTprod_stopH2_0132,expand/C3_DFTprod_stopH2_0132.inp,expand/C3_DFTprod_stopH2_group_0130_0139.slurm,2,1,33,closest_approach,1215,
133,C3_DFTprod_stopH2_0133,expand/C3_DFTprod_stopH2_0133.inp,expand/C3_DFTprod_stopH2_group_0130_0139.slurm,0,1,64,closest_approach,1214,
134,C3_DFTprod_stopH2_0134,expand/C3_DFTprod_stopH2_0134.inp,expand/C3_DFTprod_stopH2_group_0130_0139.slurm,3,1,46,closest_approach,1214,
135,C3_DFTprod_stopH2_0135,expand/C3_DFTprod_stopH2_0135.inp,expand/C3_DFTprod_stopH2_group_0130_0139.slurm,2,1,77,closest_approach,1214,
136,C3_DFTprod_stopH2_0136,expand/C3_DFTprod_stopH2_0136.inp,expand/C3_DFTprod_stopH2_group_0130_0139.slurm,5,1,51,closest_approach,1213,
137,C3_DFTprod_stopH2_0137,expand/C3_DFTprod_stopH2_0137.inp,expand/C3_DFTprod_stopH2_group_0130_0139.slurm,1,1,32,closest_approach,1213,
138,C3_DFTprod_stopH2_0138,expand/C3_DFTprod_stopH2_0138.inp,expand/C3_DFTprod_stopH2_group_0130_0139.slurm,6,1,72,closest_approach,1213,
139,C3_DFTprod_stopH2_0139,expand/C3_DFTprod_stopH2_0139.inp,expand/C3_DFTprod_stopH2_group_0130_0139.slurm,1,1,41,closest_approach,1213,
140,C3_DFTprod_stopH2_0140,expand/C3_DFTprod_stopH2_0140.inp,expand/C3_DFTprod_stopH2_group_0140_0149.slurm,-2,1,33,closest_approach,1212,
141,C3_DFTprod_stopH2_0141,expand/C3_DFTprod_stopH2_0141.inp,expand/C3_DFTprod_stopH2_group_0140_0149.slurm,3,1,55,closest_approach,1212,
142,C3_DFTprod_stopH2_0142,expand/C3_DFTprod_stopH2_0142.inp,expand/C3_DFTprod_stopH2_group_0140_0149.slurm,2,1,80,closest_approach,1211,
143,C3_DFTprod_stopH2_0143,expand/C3_DFTprod_stopH2_0143.inp,expand/C3_DFTprod_stopH2_group_0140_0149.slurm,0,1,73,closest_approach,1211,
144,C3_DFTprod_stopH2_0144,expand/C3_DFTprod_stopH2_0144.inp,expand/C3_DFTprod_stopH2_group_0140_0149.slurm,2,1,60,closest_approach,1211,
145,C3_DFTprod_stopH2_0145,expand/C3_DFTprod_stopH2_0145.inp,expand/C3_DFTprod_stopH2_group_0140_0149.slurm,3,1,38,closest_approach,1211,
146,C3_DFTprod_stopH2_0146,expand/C3_DFTprod_stopH2_0146.inp,expand/C3_DFTprod_stopH2_group_0140_0149.slurm,0,1,48,closest_approach,1211,
147,C3_DFTprod_stopH2_0147,expand/C3_DFTprod_stopH2_0147.inp,expand/C3_DFTprod_stopH2_group_0140_0149.slurm,0,1,50,closest_approach,1211,
148,C3_DFTprod_stopH2_0148,expand/C3_DFTprod_stopH2_0148.inp,expand/C3_DFTprod_stopH2_group_0140_0149.slurm,3,1,87,closest_approach,1211,
149,C3_DFTprod_stopH2_0149,expand/C3_DFTprod_stopH2_0149.inp,expand/C3_DFTprod_stopH2_group_0140_0149.slurm,2,1,48,closest_approach,1210,
150,C3_DFTprod_stopH2_0150,expand/C3_DFTprod_stopH2_0150.inp,expand/C3_DFTprod_stopH2_group_0150_0159.slurm,0,1,30,closest_approach,1210,
151,C3_DFTprod_stopH2_0151,expand/C3_DFTprod_stopH2_0151.inp,expand/C3_DFTprod_stopH2_group_0150_0159.slurm,2,1,33,closest_approach,1210,
152,C3_DFTprod_stopH2_0152,expand/C3_DFTprod_stopH2_0152.inp,expand/C3_DFTprod_stopH2_group_0150_0159.slurm,1,1,36,closest_approach,1209,
153,C3_DFTprod_stopH2_0153,expand/C3_DFTprod_stopH2_0153.inp,expand/C3_DFTprod_stopH2_group_0150_0159.slurm,4,1,50,closest_approach,1209,
154,C3_DFTprod_stopH2_0154,expand/C3_DFTprod_stopH2_0154.inp,expand/C3_DFTprod_stopH2_group_0150_0159.slurm,-1,1,43,closest_approach,1209,
155,C3_DFTprod_stopH2_0155,expand/C3_DFTprod_stopH2_0155.inp,expand/C3_DFTprod_stopH2_group_0150_0159.slurm,1,1,40,closest_approach,1209,
156,C3_DFTprod_stopH2_0156,expand/C3_DFTprod_stopH2_0156.inp,expand/C3_DFTprod_stopH2_group_0150_0159.slurm,0,1,30,closest_approach,1208,
157,C3_DFTprod_stopH2_0157,expand/C3_DFTprod_stopH2_0157.inp,expand/C3_DFTprod_stopH2_group_0150_0159.slurm,2,1,46,closest_approach,1208,
158,C3_DFTprod_stopH2_0158,expand/C3_DFTprod_stopH2_0158.inp,expand/C3_DFTprod_stopH2_group_0150_0159.slurm,4,1,33,closest_approach,1208,
159,C3_DFTprod_stopH2_0159,expand/C3_DFTprod_stopH2_0159.inp,expand/C3_DFTprod_stopH2_group_0150_0159.slurm,-1,1,16,closest_approach,1208,
