model,frame,molecule_index,species,n_atoms,atom_indices,formula_symbols,formal_charge_sum_e,dft_raw_iao_charge_sum_e,dft_iao_charge_e,mlip_predicted_charge_e,error_e,abs_error_e,centroid_x_A,centroid_y_A,centroid_z_A
polar1m,86,1,H3O,4,10 1 3 22,O H H H,1.0,2.599817,0.5998169999999999,0.7915158532554,0.19169885325540004,0.19169885325540004,12.93008515,11.8335485775,11.5948582725
polar1m,86,2,H2O,3,2 14 37,O H H,0.0,2.125521,0.125521,0.06417878344659,-0.06134221655340999,0.06134221655340999,10.913057366666665,10.885546499999998,13.878280519999999
polar1m,86,3,H2O,3,4 20 23,O H H,0.0,2.006196,0.006195999999999924,0.004402022808750001,-0.0017939771912499226,0.0017939771912499226,9.195031819999999,12.232043983333334,12.389957356666669
polar1m,86,4,H2O,3,19 5 18,O H H,0.0,2.1214839999999997,0.12148399999999987,0.06795067712668999,-0.05353332287330988,0.05353332287330988,10.898283489999999,14.309535796666665,16.889510223333335
polar1m,86,5,HO,2,7 6,O H,-1.0,1.38534,-0.61466,-0.5393479987980001,0.07531200120199988,0.07531200120199988,13.906145989999999,13.563887865,13.87357793
polar1m,86,6,H2O,3,8 33 38,O H H,0.0,1.997598,-0.0024019999999999597,-0.011824075132629997,-0.009422075132630037,0.009422075132630037,11.195684393333332,11.149779973333333,9.733071149999999
polar1m,86,7,H2O,3,9 21 35,O H H,0.0,1.838553,-0.16144699999999995,-0.08791990205686001,0.07352709794313994,0.07352709794313994,12.66103195,8.280389436666667,11.824164583333333
polar1m,86,8,H2O,3,36 11 30,O H H,0.0,2.020391,0.020391000000000048,-0.0086356773972,-0.029026677397200048,0.029026677397200048,11.706920203333333,13.432487446666668,12.881602980000002
polar1m,86,9,H3O,4,25 12 15 28,O H H H,1.0,2.471176,0.47117600000000004,0.47485659644016,0.0036805964401599445,0.0036805964401599445,12.4203525525,12.784939462499999,15.37333804
polar1m,86,10,H2O,3,24 16 34,O H H,0.0,2.032843,0.03284300000000007,0.014576841145700004,-0.018266158854300062,0.018266158854300062,13.64342388,10.43784258,13.987822170000001
polar1m,86,11,H2O,3,17 32 39,O H H,0.0,2.167225,0.167225,0.1045428179204,-0.06268218207960001,0.06268218207960001,11.136628716666669,13.547462240000002,10.750599159999998
polar1m,86,12,H2O,3,31 26 29,O H H,0.0,2.116988,0.11698799999999993,0.04677751660345,-0.07021048339654992,0.07021048339654992,13.960033606666665,14.301217336666667,10.893675663333333
polar1m,87,0,H2O,3,9 0 18,O H H,0.0,2.071297,0.07129700000000011,0.028585821390199998,-0.042711178609800116,0.042711178609800116,11.100195786666667,9.723574293333334,12.140302476666667
polar1m,87,1,H2O,3,7 1 3,O H H,0.0,2.278953,0.27895300000000006,0.3511264622214,0.07217346222139992,0.07217346222139992,13.507916020000001,11.87293047,11.524931963333332
polar1m,87,2,H2O,3,2 10 25,O H H,0.0,2.126153,0.12615299999999985,0.06963143125172,-0.05652156874827985,0.05652156874827985,11.145131666666666,11.017217,13.773245526666665
polar1m,87,3,H2O,3,4 13 16,O H H,0.0,2.038568,0.03856800000000005,0.0174510218204,-0.021116978179600048,0.021116978179600048,9.414237210000001,12.289039513333334,12.32825673
polar1m,87,4,H2O,3,5 21 26,O H H,0.0,1.984193,-0.01580699999999996,-0.009820397943239998,0.005986602056759962,0.005986602056759962,11.342616370000002,11.18859836,9.687752786666666
polar1m,87,5,H2O,3,6 14 23,O H H,0.0,1.894711,-0.10528899999999991,-0.03153739683329,0.07375160316670991,0.07375160316670991,12.930470713333333,8.300512643333333,11.74187291
polar1m,87,6,H2O,3,24 8 19,O H H,0.0,2.033253,0.03325300000000009,0.0012023039161999996,-0.03205069608380009,0.03205069608380009,11.98657615,13.495727173333334,12.783003926666666
polar1m,87,7,H2O,3,17 11 22,O H H,0.0,2.084234,0.08423399999999992,0.0301209948957,-0.05411300510429992,0.05411300510429992,13.818669523333334,10.503960569999998,13.920800596666666
polar1m,87,8,H2O,3,12 20 27,O H H,0.0,2.176225,0.1762249999999999,0.1050231568515,-0.07120184314849991,0.07120184314849991,11.309387890000002,13.579892746666665,10.770947706666666
polar1m,87,9,H,1,15,H,1.0,0.312412,0.312412,0.438216596842,0.12580459684199996,0.12580459684199996,12.0,12.0,12.0
polar1m,88,0,H2O,3,13 0 26,O H H,0.0,2.001692,0.0016919999999999713,-0.00015288777649999884,-0.0018448877764999701,0.0018448877764999701,11.2857665,9.877890333333333,12.099339983333332
polar1m,88,1,H2O,3,9 1 3,O H H,0.0,2.2696870000000002,0.269687,0.2633499018847,-0.006337098115300033,0.006337098115300033,13.708009033333333,11.948544556666667,11.561293636666667
polar1m,88,2,H2O,3,2 14 34,O H H,0.0,2.167167,0.16716699999999995,0.10178197920320001,-0.06538502079679995,0.06538502079679995,11.311235353333336,11.143441923333334,13.715272249999998
polar1m,88,3,H2O,3,4 20 22,O H H,0.0,2.055897,0.05589700000000003,0.019867505878199996,-0.03602949412180004,0.03602949412180004,9.606440656666667,12.386568746666667,12.245327886666667
polar1m,88,4,H2O,3,19 5 18,O H H,0.0,2.09834,0.09833999999999998,0.059685677289980005,-0.03865432271001998,0.03865432271001998,11.390628640000001,14.415142903333333,16.67296602
polar1m,88,5,H2O,3,7 6 11,O H H,0.0,2.061346,0.06134600000000007,0.0755582898855,0.014212289885499926,0.014212289885499926,14.340151149999999,13.518255593333334,13.923004073333333
polar1m,88,6,H2O,3,8 30 35,O H H,0.0,1.975612,-0.02438800000000002,-0.011249441653500005,0.013138558346500016,0.013138558346500016,11.427986273333334,11.274372043333335,9.65535752
polar1m,88,7,H2O,3,33 10 28,O H H,0.0,2.023569,0.023569000000000007,0.0022867284714999936,-0.021282271528500013,0.021282271528500013,12.218825593333333,13.566363090000001,12.76612053
polar1m,88,8,H2O,3,32 12 23,O H H,0.0,1.834858,-0.1651419999999999,-0.1020940039311,0.0630479960688999,0.0630479960688999,16.34164676,13.039289333333334,12.527012193333334
polar1m,88,9,H2O,3,25 15 27,O H H,0.0,1.959688,-0.04031199999999996,-0.014860484749100001,0.025451515250899958,0.025451515250899958,12.38997258,12.927441273333335,15.328567586666667
polar1m,88,10,H2O,3,24 16 31,O H H,0.0,2.101194,0.10119400000000012,0.0344361700118,-0.06675782998820012,0.06675782998820012,14.015331143333334,10.59874253,13.923573016666666
polar1m,88,11,H2O,3,17 29 36,O H H,0.0,2.158515,0.15851500000000002,0.0914308801294,-0.06708411987060002,0.06708411987060002,11.439339939999998,13.685079686666667,10.78408089
polar1m,88,12,H,1,21,H,1.0,0.292436,0.292436,0.479959756136,0.18752375613600003,0.18752375613600003,12.0,12.0,12.0
polar1m,89,0,H2O,3,0 7 11,O H H,0.0,2.096389,0.09638899999999989,0.06605059839784,-0.030338401602159892,0.030338401602159892,13.770127986666667,8.64592301,16.600681186666666
polar1m,89,1,H2O,3,17 1 31,O H H,0.0,2.114869,0.11486900000000005,0.05848829075699,-0.05638070924301006,0.05638070924301006,11.372370553333333,10.006420239999999,12.075546893333334
polar1m,89,2,H2O,3,13 2 4,O H H,0.0,2.252503,0.25250299999999987,0.19848359003670002,-0.05401940996329985,0.05401940996329985,13.80963457,12.010894666666667,11.551889403333334
polar1m,89,3,H2O,3,3 18 39,O H H,0.0,2.140759,0.14075899999999986,0.09241129830480001,-0.04834770169519985,0.04834770169519985,11.42197196,11.222009993333335,13.699552076666668
polar1m,89,4,H2O,3,5 24 27,O H H,0.0,2.058727,0.05872700000000003,0.0246552973986,-0.03407170260140003,0.03407170260140003,9.67875559,12.512364076666666,12.167709016666668
polar1m,89,5,H2O,3,23 6 22,O H H,0.0,2.102497,0.10249700000000006,0.06868310272689,-0.03381389727311006,0.03381389727311006,11.530583383333335,14.492445283333334,16.575936596666665
polar1m,89,6,H2O,3,9 8 16,O H H,0.0,1.8381699999999999,-0.16183000000000008,-0.161590470001,0.0002395299990000932,0.0002395299990000932,14.483302963333335,13.6016647,13.93075854
polar1m,89,7,H2O,3,10 35 40,O H H,0.0,1.9734639999999999,-0.02653600000000006,-0.004266945645260001,0.02226905435474006,0.02226905435474006,11.432882156666667,11.32897524,9.653315056666665
polar1m,89,8,H2O,3,12 25 37,O H H,0.0,1.8638530000000002,-0.1361469999999999,-0.05573623999960001,0.0804107600003999,0.0804107600003999,13.151120733333334,8.55356387,11.726022463333335
polar1m,89,9,H2O,3,41 14 28,O H H,0.0,2.010268,0.010268000000000055,0.011821003630800003,0.0015530036307999477,0.0015530036307999477,12.349250866666667,9.178693350000001,14.76511058
polar1m,89,10,H2O,3,38 15 33,O H H,0.0,2.007177,0.007176999999999878,-0.011131502687899995,-0.018308502687899873,0.018308502687899873,12.39406917,13.657577913333332,12.862620863333333
polar1m,89,11,H2O,3,30 19 32,O H H,0.0,2.006922,0.006922000000000039,0.09158063679930001,0.08465863679929997,0.08465863679929997,12.475635123333333,13.02223925,15.270793526666667
polar1m,89,12,H2O,3,29 20 36,O H H,0.0,2.067971,0.06797100000000006,0.028732504695600004,-0.03923849530440006,0.03923849530440006,14.15436508,10.70020107,13.971066350000001
polar1m,89,13,H2O,3,21 34 42,O H H,0.0,2.161461,0.1614609999999999,0.0942766703665,-0.0671843296334999,0.0671843296334999,11.540675696666668,13.838025663333333,10.750071640000002
polar1m,89,14,H,1,26,H,1.0,0.304975,0.304975,0.49754217267,0.19256717267,0.19256717267,12.0,12.0,12.0
polar1m,90,0,H3O,4,19 0 5 18,O H H H,1.0,2.6115,0.6114999999999999,0.6689384169877,0.057438416987700025,0.057438416987700025,12.263564312500002,9.41736186,11.5559911975
polar1m,90,1,H2O,3,10 1 9,O H H,0.0,1.9557,-0.04430000000000006,-0.018283266574160004,0.026016733425840058,0.026016733425840058,13.978540103333332,12.715150993333332,9.700028213333333
polar1m,90,2,H2O,3,11 2 20,O H H,0.0,2.037465,0.03746499999999997,0.019924184307500002,-0.01754081569249997,0.01754081569249997,9.696771363333333,11.12228442,11.104618196666665
polar1m,90,3,H2O,3,3 16 28,O H H,0.0,2.055797,0.05579699999999993,0.0312991924584,-0.024497807541599928,0.024497807541599928,12.48686976,14.146750586666668,11.545687296666665
polar1m,90,4,H2O,3,26 4 24,O H H,0.0,2.131399,0.13139899999999993,0.1969235762951,0.06552457629510006,0.06552457629510006,11.668621146666666,11.739522753333333,12.68141358
polar1m,90,5,H2O,3,7 6 15,O H H,0.0,2.061917,0.06191700000000011,0.0326701588929,-0.02924684110710011,0.02924684110710011,14.14307825,12.209002776666667,12.34906774
polar1m,90,6,H2O,3,12 8 27,O H H,0.0,2.153303,0.15330299999999997,0.056408811360615,-0.09689418863938497,0.09689418863938497,11.976389456666666,13.628435533333333,14.085782523333334
polar1m,90,7,H2O,3,13 23 30,O H H,0.0,2.1757750000000002,0.17577500000000007,0.0960064865649,-0.07976851343510007,0.07976851343510007,12.487679456666667,10.515884943333335,9.504736706666668
polar1m,90,8,H2O,3,21 14 25,O H H,0.0,1.9292669999999998,-0.07073300000000005,-0.018288167193500002,0.052444832806500044,0.052444832806500044,9.768210763333334,13.865943999999999,10.784742649999998
polar1m,90,9,H2O,3,29 17 22,O H H,0.0,1.887879,-0.11212099999999992,-0.06559942662715999,0.04652157337283992,0.04652157337283992,10.636267479999999,11.829494516666665,8.574239856666667
polar1m,91,0,H3O,4,19 0 5 18,O H H H,1.0,2.5910539999999997,0.591054,0.5251821167765001,-0.0658718832234999,0.0658718832234999,12.021888310000001,9.20617135,11.6151090175
polar1m,91,1,H2O,3,10 1 9,O H H,0.0,1.931942,-0.06805799999999995,-0.038649665191699996,0.029408334808299956,0.029408334808299956,13.782296530000002,12.576654173333333,9.843981983333334
polar1m,91,2,H2O,3,11 2 20,O H H,0.0,2.03405,0.03405000000000008,0.0212783850729,-0.012771614927100081,0.012771614927100081,9.522438233333334,10.894050943333333,11.164137193333332
polar1m,91,3,H2O,3,3 16 28,O H H,0.0,2.0511749999999997,0.05117499999999986,0.0281618461013,-0.02301315389869986,0.02301315389869986,12.281535439999999,13.932865056666666,11.658252246666668
polar1m,91,4,H2O,3,26 4 24,O H H,0.0,2.1469,0.14690000000000003,0.33267561718780003,0.1857756171878,0.1857756171878,11.577968913333331,11.61182084,12.699035133333334
polar1m,91,5,H2O,3,7 6 15,O H H,0.0,2.112787,0.11278700000000008,0.06310678832234,-0.04968021167766008,0.04968021167766008,13.810331719999999,12.094586873333332,12.417238866666667
polar1m,91,6,H2O,3,12 8 27,O H H,0.0,2.1553080000000002,0.15530800000000006,0.06316926330326,-0.09213873669674005,0.09213873669674005,11.826419726666666,13.56126865,14.087311133333335
polar1m,91,7,H2O,3,13 23 30,O H H,0.0,2.1605030000000003,0.16050300000000006,0.08328227326280001,-0.07722072673720005,0.07722072673720005,12.249433343333335,10.301720346666665,9.574318856666666
polar1m,91,8,H2O,3,21 14 25,O H H,0.0,1.929004,-0.07099600000000011,-0.0199783463032,0.051017653696800114,0.051017653696800114,9.57888173,13.722100346666666,10.834221079999999
polar1m,91,9,H2O,3,29 17 22,O H H,0.0,1.887277,-0.11272300000000002,-0.05822822451595999,0.054494775484040026,0.054494775484040026,10.423564746666665,11.665293019999998,8.659083063333334
polar1m,92,0,H3O,4,24 0 4 22,O H H H,1.0,2.575792,0.5757919999999999,0.6852309703824,0.10943897038240014,0.10943897038240014,11.586542949999998,11.20320099,12.573099187499999
polar1m,92,1,H2O,3,10 1 9,O H H,0.0,1.973097,-0.0269029999999999,-0.010179057717299999,0.0167239422826999,0.0167239422826999,13.793441683333334,12.55019552,9.797670293333335
polar1m,92,2,H2O,3,11 2 19,O H H,0.0,2.000189,0.00018900000000010575,0.0052278041840000036,0.005038804183999898,0.005038804183999898,9.501969223333333,10.779367470000002,11.06401057
polar1m,92,3,H2O,3,3 16 26,O H H,0.0,2.018897,0.018897000000000053,0.0132896639407,-0.005607336059300052,0.005607336059300052,12.225417813333335,13.838745690000001,11.640363456666668
polar1m,92,4,H2O,3,18 5 17,O H H,0.0,2.1752540000000002,0.17525400000000008,0.1681422106918,-0.007111789308200084,0.007111789308200084,12.14157134,8.692776183333333,11.445423286666667
polar1m,92,5,H2O,3,7 6 15,O H H,0.0,2.087998,0.08799799999999991,0.04183262772858,-0.04616537227141991,0.04616537227141991,13.6648171,12.083682940000001,12.328918286666665
polar1m,92,6,H2O,3,12 8 25,O H H,0.0,2.177394,0.177394,0.0835216343403,-0.0938723656597,0.0938723656597,11.867462476666667,13.594917359999998,13.987536836666669
polar1m,92,7,H2O,3,13 21 27,O H H,0.0,2.036192,0.03619199999999989,0.0208070613444,-0.015384938655599891,0.015384938655599891,12.235254973333333,10.236286913333332,9.536627433333333
polar1m,92,8,H2O,3,20 14 23,O H H,0.0,1.955187,-0.04481299999999999,-0.007872913032700001,0.03694008696729999,0.03694008696729999,9.511677586666666,13.717698246666666,10.787609743333334
polar1m,93,0,H3O,4,27 0 4 24,O H H H,1.0,2.707896,0.7078959999999999,0.8238015063109,0.11590550631090013,0.11590550631090013,11.71418008,11.256334685,12.614916390000001
polar1m,93,1,H2O,3,12 1 10,O H H,0.0,1.998241,-0.0017590000000000106,0.002329200506300002,0.0040882005063000125,0.0040882005063000125,13.91685324,12.658607923333333,9.70189226
polar1m,93,2,H2O,3,13 2 21,O H H,0.0,1.991519,-0.008481000000000016,0.00038852915159999675,0.008869529151600013,0.008869529151600013,9.645321476666668,10.85333427,10.957534813333334
polar1m,93,3,H2O,3,3 18 29,O H H,0.0,1.966748,-0.03325200000000006,-0.015372412279300002,0.017879587720700058,0.017879587720700058,12.35882643,13.90840791,11.544460573333334
polar1m,93,4,H2O,3,20 5 19,O H H,0.0,2.10754,0.10754000000000008,0.05501505360004,-0.05252494639996008,0.05252494639996008,12.260297720000002,8.701287206666668,11.321482816666666
polar1m,93,5,H2O,3,7 6 17,O H H,0.0,2.009793,0.009793000000000052,0.0163658857345,0.0065728857344999475,0.0065728857344999475,13.693043623333333,12.265974233333333,12.181180676666665
polar1m,93,6,H2O,3,14 8 28,O H H,0.0,2.183427,0.18342700000000006,0.0979712381959,-0.08545576180410006,0.08545576180410006,12.070102836666665,13.741490370000001,13.848309113333334
polar1m,93,7,H2O,3,26 9 11,O H H,0.0,2.039685,0.03968500000000014,0.014403084293100003,-0.025281915706900134,0.025281915706900134,15.2476344,14.17966142,11.224995773333333
polar1m,93,8,H2O,3,15 23 30,O H H,0.0,2.027607,0.027607000000000048,0.010076796635999998,-0.01753020336400005,0.01753020336400005,12.368792263333333,10.32892341,9.425610196666666
polar1m,93,9,H2O,3,22 16 25,O H H,0.0,1.967544,-0.032456000000000096,-0.0049788504840000015,0.027477149516000096,0.027477149516000096,9.603447786666667,13.85471063,10.688903673333334
polar1m,94,0,H3O,4,28 0 5 26,O H H H,1.0,2.824121,0.824121,0.8735005185004,0.04937951850040001,0.04937951850040001,11.854041665,11.3497997875,12.668980495
polar1m,94,1,H2O,3,12 1 11,O H H,0.0,1.946545,-0.05345499999999992,-0.0197005867958,0.03375441320419992,0.03375441320419992,14.052329243333332,12.7616153,9.756305613333334
polar1m,94,2,H2O,3,13 2 22,O H H,0.0,2.029738,0.029737999999999987,0.0142167024314,-0.015521297568599986,0.015521297568599986,9.79517276,10.962872783333333,10.960276039999998
polar1m,94,3,H2O,3,3 18 30,O H H,0.0,1.9744439999999999,-0.02555600000000008,-0.007785491645399999,0.01777050835460008,0.01777050835460008,12.52231567,14.024707843333333,11.529584913333332
polar1m,94,4,H2O,3,4 8 32,O H H,0.0,1.9552100000000001,-0.04478999999999994,-0.009569834917840003,0.035220165082159936,0.035220165082159936,9.864230676666667,13.543333473333334,14.232290133333334
polar1m,94,5,H2O,3,21 6 20,O H H,0.0,2.048728,0.048728000000000105,0.024660503491799997,-0.024067496508200108,0.024067496508200108,12.387413706666665,8.841437133333331,11.271083946666666
polar1m,94,6,H2O,3,9 7 17,O H H,0.0,2.05021,0.05020999999999992,0.030800640583100003,-0.01940935941689992,0.01940935941689992,13.792628083333334,12.439004416666668,12.153412303333333
polar1m,94,7,H2O,3,14 10 29,O H H,0.0,2.189013,0.18901300000000004,0.0962784476578,-0.09273455234220004,0.09273455234220004,12.29872263,13.891256186666666,13.82112289
polar1m,94,8,H2O,3,15 25 33,O H H,0.0,2.0787109999999998,0.07871099999999992,0.0241046342999,-0.05460636570009992,0.05460636570009992,12.524288586666666,10.445924913333334,9.34617619
polar1m,94,9,H2O,3,23 16 27,O H H,0.0,1.975544,-0.024455999999999978,-0.005156282335500004,0.019299717664499973,0.019299717664499973,9.760733093333332,14.01379594,10.654447466666666
polar1m,94,10,H2O,3,31 19 24,O H H,0.0,1.927738,-0.07226200000000005,-0.021349277347299994,0.050912722652700054,0.050912722652700054,10.58500311,11.837859256666666,8.584351346666667
polar1m,95,0,H3O,4,28 0 4 26,O H H H,1.0,2.8268649999999997,0.826865,0.8728491775689,0.04598417756890005,0.04598417756890005,11.871483164999999,11.314186892499999,12.8812875675
polar1m,95,1,H2O,3,10 1 9,O H H,0.0,1.932489,-0.0675110000000001,-0.0199816673995,0.0475293326005001,0.0475293326005001,14.075389486666666,12.676190123333333,10.034002919999999
polar1m,95,2,H2O,3,11 2 21,O H H,0.0,2.039512,0.0395120000000001,0.020243324339399998,-0.019268675660600105,0.019268675660600105,9.768301556666666,10.862098383333333,11.180444843333333
polar1m,95,3,H2O,3,3 17 30,O H H,0.0,2.002905,0.0029049999999999354,0.0041410867125,0.001236086712500065,0.001236086712500065,12.548007373333334,13.979404116666666,11.783877273333333
polar1m,95,4,H2O,3,20 5 19,O H H,0.0,1.995945,-0.00405499999999992,0.0030600912868999977,0.0071150912868999175,0.0071150912868999175,12.404886726666668,8.846718213333334,11.530484176666667
polar1m,95,5,H2O,3,7 6 16,O H H,0.0,2.063003,0.06300300000000003,0.031397704035100005,-0.031605295964900026,0.031605295964900026,13.79013283,12.387069686666665,12.443134243333333
polar1m,95,6,H2O,3,12 8 29,O H H,0.0,2.131345,0.13134500000000005,0.062344018369932,-0.06900098163006804,0.06900098163006804,12.381883146666667,13.827992880000002,14.111163793333333
polar1m,95,7,H2O,3,13 24 33,O H H,0.0,2.069272,0.06927199999999989,0.0251168776304,-0.04415512236959989,0.04415512236959989,12.582282163333334,10.426601953333334,9.560185193333334
polar1m,95,8,H2O,3,32 14 25,O H H,0.0,2.023793,0.02379300000000001,0.0190014410764,-0.00479155892360001,0.00479155892360001,10.916323233333335,8.173322316666667,10.618156043333334
polar1m,95,9,H2O,3,22 15 27,O H H,0.0,1.977646,-0.02235400000000004,-0.0034616291523,0.01889237084770004,0.01889237084770004,9.742553406666667,13.99702545,10.914262296666669
polar1m,95,10,H2O,3,31 18 23,O H H,0.0,1.937227,-0.06277299999999997,-0.014710411429499998,0.04806258857049997,0.04806258857049997,10.570310153333333,11.802971703333334,8.857047166666666
polar1m,96,0,H3O,4,29 0 5 27,O H H H,1.0,2.750556,0.750556,0.8720362596215,0.1214802596215,0.1214802596215,11.913477839999999,11.316238887499999,13.084887652499999
polar1m,96,1,H2O,3,11 1 10,O H H,0.0,1.967768,-0.032232000000000094,-0.004558641463500003,0.02767335853650009,0.02767335853650009,14.130005786666667,12.64607522,10.264324563333332
polar1m,96,2,H2O,3,12 2 23,O H H,0.0,2.056285,0.056285000000000085,0.020640714094100003,-0.03564428590590008,0.03564428590590008,9.774132973333332,10.819671649999998,11.423170536666667
polar1m,96,3,H2O,3,3 19 31,O H H,0.0,2.03239,0.032390000000000085,0.005785360932399997,-0.026604639067600088,0.026604639067600088,12.653884046666667,13.988200833333332,12.064005693333334
polar1m,96,4,H2O,3,14 4 33,O H H,0.0,1.903081,-0.09691899999999992,-0.0297123976052,0.06720660239479992,0.06720660239479992,12.94693177,6.334945033333334,11.498273763333332
polar1m,96,5,H2O,3,22 6 21,O H H,0.0,1.969708,-0.03029199999999993,0.0012033749370999984,0.03149537493709993,0.03149537493709993,12.50834296,8.85064719,11.840792083333334
polar1m,96,6,H2O,3,8 7 18,O H H,0.0,2.0234170000000002,0.023417000000000077,0.0033573545514999983,-0.02005964544850008,0.02005964544850008,13.845460286666667,12.417112906666667,12.77019599
polar1m,96,7,H2O,3,13 9 30,O H H,0.0,2.134556,0.13455599999999995,0.05653802119195,-0.07801797880804995,0.07801797880804995,12.473552669999998,13.765006956666667,14.438354246666668
polar1m,96,8,H2O,3,35 15 32,O H H,0.0,2.132558,0.13255799999999995,0.05624894611536,-0.07630905388463996,0.07630905388463996,11.067707283333334,5.840416146666667,9.849909853333331
polar1m,96,9,H2O,3,16 26 36,O H H,0.0,2.089315,0.08931499999999998,0.030487511307,-0.058827488692999974,0.058827488692999974,12.668829019999999,10.473481413333333,9.82982197
polar1m,96,10,H2O,3,24 17 28,O H H,0.0,1.991909,-0.008091000000000015,-5.2507966799997946e-05,0.008038492033200017,0.008038492033200017,9.718399926666669,14.001516193333332,11.217273696666666
polar1m,96,11,H2O,3,34 20 25,O H H,0.0,1.948454,-0.05154600000000009,-0.011974019929700002,0.03957198007030009,0.03957198007030009,10.575402153333334,11.83042079,9.125300416666667
polar1m,97,0,H2O,3,32 0 29,O H H,0.0,2.251235,0.251235,0.4233360700313,0.17210107003130004,0.17210107003130004,12.00203612,11.173834886666667,13.674712829999999
polar1m,97,1,H2O,3,13 1 11,O H H,0.0,1.9735500000000001,-0.026449999999999863,-0.0005478076636000022,0.02590219233639986,0.02590219233639986,14.18002991,12.662793066666666,10.473325246666667
polar1m,97,2,H2O,3,14 2 25,O H H,0.0,2.089452,0.08945200000000003,0.0360758788884,-0.05337612111160003,0.05337612111160003,9.843523766666666,10.85979268,11.659798996666666
polar1m,97,3,H2O,3,3 21 34,O H H,0.0,1.994472,-0.005527999999999922,-0.0084805190564,-0.002952519056400078,0.002952519056400078,12.804059279999999,14.051345026666667,12.313067660000002
polar1m,97,4,H2O,3,16 4 36,O H H,0.0,1.8984010000000002,-0.10159899999999988,-0.023323943838500002,0.07827505616149988,0.07827505616149988,13.083768636666667,6.369978349999999,11.66713183
polar1m,97,5,H,1,5,H,1.0,0.398986,0.398986,0.379471689463,-0.019514310537000035,0.019514310537000035,12.0,12.0,12.0
polar1m,97,6,H2O,3,24 6 23,O H H,0.0,1.987215,-0.012784999999999935,-0.0004630386828999959,0.01232196131709994,0.01232196131709994,12.666742876666667,8.960506093333334,12.083978893333333
polar1m,97,7,H2O,3,8 7 20,O H H,0.0,1.889219,-0.11078100000000007,-0.0657172240313,0.04506377596870008,0.04506377596870008,13.946994546666666,12.532913540000001,13.061476846666666
polar1m,97,8,H2O,3,15 9 33,O H H,0.0,2.175503,0.17550300000000008,0.07515743747352,-0.10034556252648008,0.10034556252648008,12.575860506666666,13.743686926666667,14.714530646666667
polar1m,97,9,H2O,3,31 10 12,O H H,0.0,2.1736269999999998,0.17362699999999992,0.0889625661076,-0.08466443389239992,0.08466443389239992,15.786641313333334,14.207302836666665,12.131739263333335
polar1m,97,10,H2O,3,38 17 35,O H H,0.0,2.122322,0.12232200000000004,0.057934740558324,-0.06438725944167605,0.06438725944167605,11.281216733333332,5.815358556666666,9.967322086666666
polar1m,97,11,H2O,3,18 28 39,O H H,0.0,2.094285,0.09428499999999995,0.039442963898200005,-0.05484203610179995,0.05484203610179995,12.750153169999999,10.53388981,10.03393008
polar1m,97,12,H2O,3,26 19 30,O H H,0.0,1.998374,-0.0016259999999999053,0.0072552021593000025,0.008881202159299908,0.008881202159299908,9.773408536666667,14.046354673333333,11.457926763333333
polar1m,97,13,H2O,3,37 22 27,O H H,0.0,1.95336,-0.046639999999999904,-0.0091039910912,0.037536008908799906,0.037536008908799906,10.64313859,11.927004193333332,9.383116006666667
polar1m,98,0,H2O,3,24 0 22,O H H,0.0,2.292676,0.292676,0.3200018964704,0.027325896470400013,0.027325896470400013,12.153029029999999,11.3204189,13.80337953
polar1m,98,1,H2O,3,9 1 8,O H H,0.0,1.9431479999999999,-0.05685200000000007,-0.005557022988800002,0.05129497701120007,0.05129497701120007,14.28377175,12.704404433333336,10.674741073333335
polar1m,98,2,H2O,3,10 2 18,O H H,0.0,2.166356,0.166356,0.10263242200020001,-0.0637235779998,0.0637235779998,9.992468396666666,10.941214726666667,11.773876206666666
polar1m,98,3,H2O,3,3 14 25,O H H,0.0,2.081918,0.0819180000000001,0.039662051946,-0.042255948054000105,0.042255948054000105,12.943286103333334,14.18110868,12.454202286666666
polar1m,98,4,H,1,4,H,1.0,0.409333,0.409333,0.455033004284,0.045700004284000006,0.045700004284000006,12.0,12.0,12.0
polar1m,98,5,H2O,3,17 5 16,O H H,0.0,2.028096,0.028095999999999954,0.0100071020424,-0.018088897957599954,0.018088897957599954,12.873895183333333,9.149318653333333,12.23386813
polar1m,98,6,H2O,3,7 6 13,O H H,0.0,2.024629,0.024628999999999845,0.011269543319899994,-0.013359456680099852,0.013359456680099852,14.087841323333334,12.641123333333333,13.27306491
polar1m,98,7,H2O,3,11 21 27,O H H,0.0,2.0715500000000002,0.07155000000000006,0.0461140200496,-0.025435979950400055,0.025435979950400055,12.848623313333334,10.624740203333333,10.142884253333333
polar1m,98,8,H2O,3,19 12 23,O H H,0.0,2.016158,0.01615799999999995,0.022029848769300003,0.005871848769300053,0.005871848769300053,9.889561043333336,14.148300356666667,11.619821556666666
polar1m,98,9,H2O,3,26 15 20,O H H,0.0,1.966136,-0.033864000000000005,-0.0011928938329000011,0.032671106167100006,0.032671106167100006,10.745296866666669,12.078137633333334,9.54659771
polar1m,99,0,H2O,3,26 0 24,O H H,0.0,2.220569,0.22056899999999996,0.1515230573714,-0.06904594262859995,0.06904594262859995,12.357571819999999,11.47375306,13.851793106666667
polar1m,99,1,H2O,3,10 1 9,O H H,0.0,1.940202,-0.05979799999999996,-0.007660575211000005,0.05213742478899996,0.05213742478899996,14.512996813333332,12.829692033333332,10.767357636666667
