model,frame,atom_index,symbol,x_A,y_A,z_A,formal_charge_e,dft_raw_iao_charge_e,dft_iao_charge_e,mlip_predicted_charge_e,error_e,abs_error_e
polar1s,38,24,H,7.96788864,12.25977282,10.32294148,1.0,0.380724,0.380724,0.22509072721,-0.15563327279,0.15563327279
polar1s,38,25,O,15.38444528,8.01659605,9.52831016,-2.0,1.282045,-0.7179549999999999,-0.357046246529,0.3609087534709999,0.3609087534709999
polar1s,38,26,H,11.72308532,12.48372678,10.62469786,1.0,0.406906,0.406906,0.208681792021,-0.19822420797899998,0.19822420797899998
polar1s,38,27,H,11.97736659,13.71040849,12.81974002,1.0,0.356655,0.356655,0.249954372644,-0.106700627356,0.106700627356
polar1s,38,28,O,11.84635555,14.6120052,12.40809431,-2.0,1.297035,-0.7029650000000001,-0.425324052572,0.27764094742800005,0.27764094742800005
polar1s,38,29,O,10.44997746,11.50770946,14.07581504,-2.0,1.292554,-0.707446,-0.392248213291,0.315197786709,0.315197786709
polar1s,38,30,O,12.84094983,12.09308966,15.12040587,-2.0,1.267505,-0.7324949999999999,-0.474745154381,0.2577498456189999,0.2577498456189999
polar1s,38,31,O,7.85568213,11.71919721,11.22129551,-2.0,1.313306,-0.6866939999999999,-0.328545510769,0.3581484892309999,0.3581484892309999
polar1s,38,32,H,12.65868579,8.15465464,6.73510043,1.0,0.360193,0.360193,0.223970144987,-0.136222855013,0.136222855013
polar1s,38,33,H,11.2974491,14.61191152,10.76746618,1.0,0.363347,0.363347,0.209571570158,-0.153775429842,0.153775429842
polar1s,38,34,O,8.95172649,13.22948108,12.66440536,-2.0,1.216142,-0.7838579999999999,-0.488424539566,0.29543346043399993,0.29543346043399993
polar1s,38,35,O,10.65554634,14.69352897,9.94455531,-2.0,1.270131,-0.7298690000000001,-0.4109364748,0.3189325252000001,0.3189325252000001
polar1s,38,36,H,12.42880644,12.15783469,14.19429168,1.0,0.340222,0.340222,0.240386679769,-0.09983532023100003,0.09983532023100003
polar1s,38,37,H,13.3325197,13.05077,15.25166872,1.0,0.372969,0.372969,0.237018346786,-0.135950653214,0.135950653214
polar1s,38,38,H,13.20346546,9.75205282,10.48139406,1.0,0.381714,0.381714,0.253532290459,-0.128181709541,0.128181709541
polar1s,38,39,H,14.74551134,9.1887541,9.60301624,1.0,0.36338,0.36338,0.224502891302,-0.138877108698,0.138877108698
polar1s,38,40,O,12.62622482,12.54733403,10.50064878,-2.0,1.309174,-0.6908259999999999,-0.576558232307,0.11426776769299996,0.11426776769299996
polar1s,38,41,H,9.57003776,11.10484667,13.82157504,1.0,0.380695,0.380695,0.227035850286,-0.153659149714,0.153659149714
polar1s,38,42,H,9.27634815,13.13267526,11.81429297,1.0,0.391623,0.391623,0.23863504827,-0.15298795173,0.15298795173
polar1s,38,43,O,12.7623841,9.05543223,7.15430043,-2.0,1.09814,-0.9018600000000001,-0.612681210041,0.28917878995900015,0.28917878995900015
polar1s,38,44,H,15.92264436,9.06663112,12.19312896,1.0,0.416702,0.416702,0.23527829349,-0.18142370651,0.18142370651
polar1s,39,0,O,15.02076178,9.36584029,12.13729067,-2.0,1.152961,-0.8470390000000001,-0.435638457537,0.4114005424630001,0.4114005424630001
polar1s,39,1,O,13.60404198,9.62357698,9.52795512,-2.0,1.30807,-0.6919299999999999,-0.332763373852,0.35916662614799993,0.35916662614799993
polar1s,39,2,H,14.78340687,11.41683575,12.7273746,1.0,0.406529,0.406529,0.248486950994,-0.15804204900599997,0.15804204900599997
polar1s,39,3,O,12.60551381,10.53283331,12.53394526,-2.0,1.342114,-0.657886,-0.359895825386,0.29799017461399996,0.29799017461399996
polar1s,39,4,H,14.18111805,12.58446272,11.65325407,1.0,0.415185,0.415185,0.249284490943,-0.16590050905700002,0.16590050905700002
polar1s,39,5,H,10.14513387,10.83518866,12.15255698,1.0,0.32554,0.32554,0.204167306423,-0.12137269357700001,0.12137269357700001
polar1s,39,6,H,13.10724346,9.13036888,8.38315442,1.0,0.318913,0.318913,0.167162597179,-0.151750402821,0.151750402821
polar1s,39,7,H,10.98736423,14.94368766,12.91679277,1.0,0.379675,0.379675,0.244857609272,-0.13481739072799998,0.13481739072799998
polar1s,39,8,H,13.03788255,11.26679851,11.85677228,1.0,0.350314,0.350314,0.185778677464,-0.164535322536,0.164535322536
polar1s,39,9,H,13.46494595,10.49614293,13.17336396,1.0,0.362536,0.362536,0.225103124976,-0.13743287502400003,0.13743287502400003
polar1s,39,10,H,9.14960339,11.43144772,11.28113702,1.0,0.384228,0.384228,0.140345275402,-0.243882724598,0.243882724598
polar1s,39,11,H,7.10643044,11.43305602,11.07972566,1.0,0.477439,0.477439,0.272448897362,-0.204990102638,0.204990102638
polar1s,39,12,H,12.0,12.0,12.0,1.0,0.231115,0.231115,0.176104307175,-0.055010692824999985,0.055010692824999985
polar1s,39,13,O,9.82687862,10.71752956,11.1882018,-2.0,1.143538,-0.8564620000000001,-0.488916993141,0.36754500685900005,0.36754500685900005
polar1s,39,14,H,15.11631588,10.21626522,11.97889708,1.0,0.415012,0.415012,0.179448768497,-0.235563231503,0.235563231503
polar1s,39,15,H,11.09409758,10.77263139,14.08811785,1.0,0.376746,0.376746,0.2242012918,-0.15254470820000002,0.15254470820000002
polar1s,39,16,O,14.60941069,11.66569825,11.85717935,-2.0,1.269419,-0.7305809999999999,-0.373365104198,0.3572158958019999,0.3572158958019999
polar1s,39,17,H,8.00823003,12.38915888,10.18065384,1.0,0.386836,0.386836,0.283628940582,-0.10320705941800001,0.10320705941800001
polar1s,39,18,H,11.68318262,12.50505049,10.37354704,1.0,0.400248,0.400248,0.196588814259,-0.203659185741,0.203659185741
polar1s,39,19,H,11.92806723,13.89671425,12.63780309,1.0,0.393589,0.393589,0.266350597143,-0.127238402857,0.127238402857
polar1s,39,20,O,11.82033014,14.74007788,12.32151979,-2.0,1.208001,-0.7919989999999999,-0.510177612305,0.28182138769499987,0.28182138769499987
polar1s,39,21,O,10.44966506,11.60284689,14.03072489,-2.0,1.283851,-0.7161489999999999,-0.40017452836,0.3159744716399999,0.3159744716399999
polar1s,39,22,O,12.81778066,12.2066099,15.04511894,-2.0,1.210425,-0.7895749999999999,-0.488741159439,0.30083384056099993,0.30083384056099993
polar1s,39,23,O,7.8592399,11.8396852,11.15882639,-2.0,1.27796,-0.72204,-0.361009418964,0.361030581036,0.361030581036
polar1s,39,24,H,12.56962082,8.30391457,6.66186389,1.0,0.346424,0.346424,0.210791707039,-0.13563229296100002,0.13563229296100002
polar1s,39,25,H,12.41309428,12.27496948,14.16706454,1.0,0.368623,0.368623,0.24540682137,-0.12321617862999998,0.12321617862999998
polar1s,39,26,H,13.2257091,13.1012022,15.33980327,1.0,0.402608,0.402608,0.246597364545,-0.15601063545500002,0.15601063545500002
polar1s,39,27,H,13.11424419,9.79439097,10.36804112,1.0,0.42566,0.42566,0.282506942749,-0.14315305725099997,0.14315305725099997
polar1s,39,28,H,14.49238462,9.30316558,9.5090373,1.0,0.445706,0.445706,0.274484276772,-0.171221723228,0.171221723228
polar1s,39,29,O,12.64322869,12.63186594,10.45847895,-2.0,1.289754,-0.7102459999999999,-0.619050502777,0.09119549722299991,0.09119549722299991
polar1s,39,30,H,9.55428571,11.09065539,13.85005171,1.0,0.382422,0.382422,0.229466915131,-0.15295508486899997,0.15295508486899997
polar1s,39,31,O,12.75593513,9.22917859,7.07000305,-2.0,1.109678,-0.8903220000000001,-0.62238574028,0.26793625972,0.26793625972
polar1s,39,32,H,15.98661727,9.19903377,12.12739412,1.0,0.408882,0.408882,0.238907054067,-0.16997494593300003,0.16997494593300003
polar1s,40,0,H,10.51647556,12.09969876,6.47000556,1.0,0.441645,0.441645,0.281785070896,-0.159859929104,0.159859929104
polar1s,40,1,H,11.16566502,14.25053969,9.35611645,1.0,0.381183,0.381183,0.256589919329,-0.124593080671,0.124593080671
polar1s,40,2,O,7.6554272,12.00865242,12.27526221,-2.0,1.382,-0.6180000000000001,-0.341535627842,0.2764643721580001,0.2764643721580001
polar1s,40,3,O,16.00539792,13.92581498,15.38297271,-2.0,1.201188,-0.7988120000000001,-0.497590065002,0.3012219349980001,0.3012219349980001
polar1s,40,4,H,16.25139955,14.8313303,15.58007863,1.0,0.422268,0.422268,0.253676563501,-0.168591436499,0.168591436499
polar1s,40,5,O,11.97296894,8.56191051,8.88353384,-2.0,1.268368,-0.7316320000000001,-0.452196836472,0.2794351635280001,0.2794351635280001
polar1s,40,6,H,15.62859563,9.01422896,11.76245783,1.0,0.410369,0.410369,0.262592732906,-0.147776267094,0.147776267094
polar1s,40,7,O,11.20427411,8.23380193,16.82774755,-2.0,1.395255,-0.6047450000000001,-0.210645973682,0.3940990263180001,0.3940990263180001
polar1s,40,8,H,14.15914252,11.71386238,12.60812816,1.0,0.407627,0.407627,0.290839701891,-0.11678729810900002,0.11678729810900002
polar1s,40,9,H,14.20203092,13.75763173,14.77395705,1.0,0.432388,0.432388,0.243061035872,-0.18932696412799999,0.18932696412799999
polar1s,40,10,O,10.24797823,11.54416797,12.05273363,-2.0,1.252791,-0.747209,-0.384203225374,0.36300577462600003,0.36300577462600003
polar1s,40,11,H,9.44649772,11.22042221,12.00364487,1.0,0.418408,0.418408,0.222019135952,-0.196388864048,0.196388864048
polar1s,40,12,H,14.68959631,11.03016353,10.05881774,1.0,0.382138,0.382138,0.248070240021,-0.13406775997899997,0.13406775997899997
polar1s,40,13,H,11.53948422,9.8788404,10.63662047,1.0,0.399063,0.399063,0.238723829389,-0.160339170611,0.160339170611
polar1s,40,14,H,12.03676952,12.87155619,13.31713463,1.0,0.344377,0.344377,0.208498358727,-0.13587864127299998,0.13587864127299998
polar1s,40,15,O,10.89943839,14.81776896,11.22859136,-2.0,1.386402,-0.6135980000000001,-0.187735855579,0.4258621444210001,0.4258621444210001
polar1s,40,16,H,16.82426539,9.60173168,12.00649462,1.0,0.443915,0.443915,0.266975045204,-0.176939954796,0.176939954796
polar1s,40,17,H,12.14776525,13.19823191,6.92054777,1.0,0.436494,0.436494,0.277359902859,-0.15913409714100002,0.15913409714100002
polar1s,40,18,H,10.24040219,7.38170122,10.18170793,1.0,0.349522,0.349522,0.24933257699,-0.10018942301,0.10018942301
polar1s,40,19,H,13.50482327,12.68222339,13.86201621,1.0,0.364853,0.364853,0.237608715892,-0.12724428410799998,0.12724428410799998
polar1s,40,20,O,10.98373582,6.74740578,9.87032139,-2.0,1.115629,-0.884371,-0.530386805534,0.35398419446600005,0.35398419446600005
polar1s,40,21,H,10.99815833,15.59956485,10.74587236,1.0,0.485424,0.485424,0.291083961725,-0.19434003827500002,0.19434003827500002
polar1s,40,22,H,12.0,12.0,12.0,1.0,0.287539,0.287539,0.299888461828,0.012349461828000008,0.012349461828000008
polar1s,40,23,H,10.43196357,15.00770912,12.19856104,1.0,0.480346,0.480346,0.326260089874,-0.15408591012599998,0.15408591012599998
polar1s,40,24,O,12.14438486,9.44795249,11.25327059,-2.0,1.352026,-0.647974,-0.333594024181,0.31437997581900007,0.31437997581900007
polar1s,40,25,O,11.25790667,13.13406616,13.91916611,-2.0,1.198496,-0.801504,-0.464895308018,0.336608691982,0.336608691982
polar1s,40,26,H,13.11845829,8.50969411,14.83701208,1.0,0.408716,0.408716,0.264701366425,-0.14401463357500005,0.14401463357500005
polar1s,40,27,O,12.34699021,12.95386015,11.12805742,-2.0,1.244036,-0.7559640000000001,-0.591715395451,0.16424860454900003,0.16424860454900003
polar1s,40,28,H,12.53989933,10.38486123,12.51123882,1.0,0.352595,0.352595,0.163084745407,-0.189510254593,0.189510254593
polar1s,40,29,O,10.90244443,13.32165123,9.18997987,-2.0,1.271294,-0.7287060000000001,-0.36423060298,0.3644753970200001,0.3644753970200001
polar1s,40,30,H,11.65378832,8.51960206,15.82765973,1.0,0.383685,0.383685,0.252620220184,-0.131064779816,0.131064779816
polar1s,40,31,O,14.88261286,11.90375112,10.33923524,-2.0,1.194348,-0.805652,-0.504439294338,0.301212705662,0.301212705662
polar1s,40,32,H,10.87460398,12.32662515,13.95124341,1.0,0.401237,0.401237,0.223137289286,-0.17809971071400002,0.17809971071400002
polar1s,40,33,H,15.38426564,14.11130121,14.58560224,1.0,0.363043,0.363043,0.235462158918,-0.12758084108200002,0.12758084108200002
polar1s,40,34,H,8.28916816,11.20137144,12.4221751,1.0,0.364721,0.364721,0.267572820187,-0.097148179813,0.097148179813
polar1s,40,35,O,10.67197786,10.17477867,14.46126225,-2.0,1.249055,-0.750945,-0.416996151209,0.33394884879099995,0.33394884879099995
polar1s,40,36,H,10.84512624,9.90613326,13.58324838,1.0,0.386415,0.386415,0.236746370792,-0.149668629208,0.149668629208
polar1s,40,37,H,12.00659626,9.29743067,9.57836456,1.0,0.350016,0.350016,0.243607282639,-0.106408717361,0.106408717361
polar1s,40,38,H,11.75488761,8.94430802,14.02776967,1.0,0.374691,0.374691,0.237334534526,-0.137356465474,0.137356465474
polar1s,40,39,O,14.91743232,10.94241802,12.67389222,-2.0,1.465496,-0.5345040000000001,-0.249326467514,0.2851775324860001,0.2851775324860001
polar1s,40,40,H,5.44253689,10.52230762,13.10919114,1.0,0.33394,0.33394,0.231600493193,-0.10233950680700002,0.10233950680700002
polar1s,40,41,H,11.60073945,14.14234199,11.07644417,1.0,0.39959,0.39959,0.213988512754,-0.185601487246,0.185601487246
polar1s,40,42,H,13.99973766,12.14783899,10.78483879,1.0,0.346817,0.346817,0.216831281781,-0.12998571821899998,0.12998571821899998
polar1s,40,43,O,11.33497787,12.56529967,7.0667189,-2.0,1.287876,-0.712124,-0.373864680529,0.33825931947099996,0.33825931947099996
polar1s,40,44,O,14.27412164,12.9162723,14.37406007,-2.0,1.211644,-0.7883560000000001,-0.454988360405,0.33336763959500004,0.33336763959500004
polar1s,40,45,H,10.92338162,13.24471888,8.22931532,1.0,0.407433,0.407433,0.187618136406,-0.219814863594,0.219814863594
polar1s,40,46,O,5.74730693,10.75693189,12.10185209,-2.0,1.131211,-0.868789,-0.546412825584,0.3223761744160001,0.3223761744160001
polar1s,40,47,H,12.46022156,8.50844215,8.07296347,1.0,0.457082,0.457082,0.281504631042,-0.17557736895799997,0.17557736895799997
polar1s,40,48,H,11.85005349,7.81265596,17.40741894,1.0,0.49581,0.49581,0.309812545776,-0.185997454224,0.185997454224
polar1s,40,49,H,14.91661956,10.83802724,13.60592416,1.0,0.464011,0.464011,0.265560269356,-0.19845073064399998,0.19845073064399998
polar1s,40,50,O,12.76956817,11.09563585,13.00393901,-2.0,1.083021,-0.916979,-0.630589425564,0.286389574436,0.286389574436
polar1s,40,51,H,7.88627782,12.37990567,13.13284362,1.0,0.43212,0.43212,0.283323645592,-0.148796354408,0.148796354408
polar1s,40,52,H,13.15967267,9.39636963,10.86920163,1.0,0.388906,0.388906,0.26897829771,-0.11992770229,0.11992770229
polar1s,40,53,H,14.73951652,9.96884664,12.34487455,1.0,0.381052,0.381052,0.2655839324,-0.1154680676,0.1154680676
polar1s,40,54,H,6.5819514,11.33531771,12.31992921,1.0,0.371632,0.371632,0.125936880708,-0.24569511929200002,0.24569511929200002
polar1s,40,55,H,11.36459706,10.81812856,14.71865183,1.0,0.406135,0.406135,0.244057148695,-0.16207785130500002,0.16207785130500002
polar1s,40,56,O,16.28101122,8.87970486,12.32880392,-2.0,1.202162,-0.797838,-0.477875798941,0.31996220105900003,0.31996220105900003
polar1s,40,57,H,11.48438611,7.36497691,9.5935003,1.0,0.423002,0.423002,0.191873803735,-0.231128196265,0.231128196265
polar1s,40,58,H,10.78587421,10.87104232,11.65790887,1.0,0.364548,0.364548,0.21938252449,-0.14516547550999997,0.14516547550999997
polar1s,40,59,O,12.20227378,8.16569841,14.5259252,-2.0,1.344876,-0.655124,-0.387812435627,0.267311564373,0.267311564373
polar1s,40,60,H,10.37300734,7.70508309,16.53404058,1.0,0.48568,0.48568,0.315559029579,-0.170120970421,0.170120970421
polar1s,40,61,H,11.51203995,12.71759155,10.23615722,1.0,0.332387,0.332387,0.200791850686,-0.131595149314,0.131595149314
polar1s,41,0,H,10.44571514,11.88772161,6.27555137,1.0,0.422002,0.422002,0.285408705473,-0.13659329452699998,0.13659329452699998
polar1s,41,1,H,11.16392683,13.8790396,9.32105255,1.0,0.38241,0.38241,0.248388022184,-0.13402197781600003,0.13402197781600003
polar1s,41,2,O,7.5364936,11.67959255,12.22445873,-2.0,1.412151,-0.5878490000000001,-0.296096742153,0.29175225784700004,0.29175225784700004
polar1s,41,3,O,15.91755861,13.57419211,15.27589722,-2.0,1.126207,-0.873793,-0.547214269638,0.326578730362,0.326578730362
polar1s,41,4,H,16.13246239,14.44479522,15.53994868,1.0,0.411751,0.411751,0.254681378603,-0.15706962139699998,0.15706962139699998
polar1s,41,5,H,8.50761106,12.21981044,10.90227331,1.0,0.364619,0.364619,0.192528098822,-0.17209090117800002,0.17209090117800002
polar1s,41,6,O,11.90665676,8.23870476,8.79262348,-2.0,1.271624,-0.7283759999999999,-0.376337647438,0.3520383525619999,0.3520383525619999
polar1s,41,7,H,15.45636398,8.73560567,11.45198808,1.0,0.323051,0.323051,0.249177217484,-0.07387378251599996,0.07387378251599996
polar1s,41,8,H,14.11052581,15.91760524,14.16247278,1.0,0.332392,0.332392,0.290787637234,-0.04160436276600005,0.04160436276600005
polar1s,41,9,H,14.10151653,11.15051695,12.51284694,1.0,0.409132,0.409132,0.239870026708,-0.169261973292,0.169261973292
polar1s,41,10,H,14.07551616,13.40121894,14.68734974,1.0,0.39148,0.39148,0.206569552422,-0.184910447578,0.184910447578
polar1s,41,11,H,13.16903624,15.73876722,15.17084445,1.0,0.456104,0.456104,0.237861394882,-0.218242605118,0.218242605118
polar1s,41,12,O,10.23521616,11.20305988,12.01119178,-2.0,1.330635,-0.669365,-0.384954065084,0.284410934916,0.284410934916
polar1s,41,13,H,9.24590313,10.85762873,12.01066979,1.0,0.32029,0.32029,0.218207061291,-0.10208293870900001,0.10208293870900001
polar1s,41,14,H,14.50769313,10.66001302,9.95963556,1.0,0.357666,0.357666,0.237481072545,-0.12018492745499998,0.12018492745499998
polar1s,41,15,H,11.54383752,9.59082885,10.55375582,1.0,0.392615,0.392615,0.25301271677,-0.13960228323,0.13960228323
polar1s,41,16,H,12.03186391,12.50365141,13.23482126,1.0,0.318552,0.318552,0.187999621034,-0.130552378966,0.130552378966
polar1s,41,17,O,10.76895051,14.41977405,11.14859308,-2.0,1.400362,-0.5996379999999999,-0.179086327553,0.42055167244699987,0.42055167244699987
polar1s,41,18,H,16.85591073,9.14814566,11.90319255,1.0,0.430823,0.430823,0.249727725983,-0.181095274017,0.181095274017
polar1s,41,19,H,12.10846119,12.78021605,6.85803339,1.0,0.430851,0.430851,0.284495651722,-0.146355348278,0.146355348278
polar1s,41,20,H,10.22630572,6.85489829,10.17665937,1.0,0.404275,0.404275,0.255472719669,-0.14880228033100001,0.14880228033100001
polar1s,41,21,H,13.38127141,12.2417726,13.76891421,1.0,0.332125,0.332125,0.216383188963,-0.11574181103700001,0.11574181103700001
polar1s,41,22,O,10.9076976,6.42744858,9.76755942,-2.0,1.044667,-0.955333,-0.606022357941,0.349310642059,0.349310642059
polar1s,41,23,H,10.87454658,15.26098864,10.67407681,1.0,0.4558,0.4558,0.268040448427,-0.187759551573,0.187759551573
polar1s,41,24,H,12.0,12.0,12.0,1.0,0.306865,0.306865,0.228758305311,-0.078106694689,0.078106694689
polar1s,41,25,H,10.24977097,14.76675048,11.89604328,1.0,0.462941,0.462941,0.275705963373,-0.18723503662699997,0.18723503662699997
polar1s,41,26,O,12.00724257,9.06407674,11.17805058,-2.0,1.33402,-0.66598,-0.348929792643,0.317050207357,0.317050207357
polar1s,41,27,O,11.16472231,12.76450755,13.81658091,-2.0,1.208546,-0.7914540000000001,-0.453238070011,0.3382159299890001,0.3382159299890001
polar1s,41,28,O,12.31165681,12.57653329,11.05200333,-2.0,1.327362,-0.6726380000000001,-0.475306272507,0.19733172749300004,0.19733172749300004
polar1s,41,29,H,12.20642761,9.9516834,12.42614197,1.0,0.313905,0.313905,0.164786010981,-0.149118989019,0.149118989019
polar1s,41,30,O,10.89431958,12.97291911,9.052416,-2.0,1.241704,-0.7582960000000001,-0.428066760302,0.33022923969800005,0.33022923969800005
polar1s,41,31,O,13.49408182,14.3351333,12.84419065,-2.0,1.195996,-0.8040039999999999,-0.440266132355,0.36373786764499993,0.36373786764499993
polar1s,41,32,H,9.35919108,13.02518818,11.75769498,1.0,0.297426,0.297426,0.213995158672,-0.08343084132800002,0.08343084132800002
polar1s,41,33,O,14.79773337,11.53904991,10.2833159,-2.0,1.1982,-0.8018000000000001,-0.499271959066,0.30252804093400004,0.30252804093400004
polar1s,41,34,H,10.93004459,11.82619648,13.71163805,1.0,0.385575,0.385575,0.210212558508,-0.175362441492,0.175362441492
polar1s,41,35,H,15.38233773,13.58119077,14.55860035,1.0,0.404396,0.404396,0.225229427218,-0.179166572782,0.179166572782
polar1s,41,36,H,8.08013709,10.73408492,12.25137091,1.0,0.380916,0.380916,0.274653255939,-0.106262744061,0.106262744061
polar1s,41,37,H,11.8759835,8.90963406,9.39651432,1.0,0.405732,0.405732,0.269026935101,-0.13670506489899997,0.13670506489899997
polar1s,41,38,O,14.84319174,10.61419979,12.61420267,-2.0,1.502984,-0.4970159999999999,-0.229071676731,0.26794432326899986,0.26794432326899986
polar1s,41,39,H,5.35770151,10.15957505,12.91125025,1.0,0.393118,0.393118,0.246440708637,-0.14667729136300003,0.14667729136300003
polar1s,41,40,H,11.5098997,13.60074875,11.25727816,1.0,0.36968,0.36968,0.19841453433,-0.17126546567,0.17126546567
polar1s,41,41,H,13.99161808,11.78906335,10.7143697,1.0,0.385048,0.385048,0.219451546669,-0.165596453331,0.165596453331
polar1s,41,42,O,11.2282207,12.2283446,6.98915043,-2.0,1.315409,-0.684591,-0.388081490993,0.29650950900699996,0.29650950900699996
polar1s,41,43,O,14.2159807,12.55317621,14.3150758,-2.0,1.227612,-0.7723880000000001,-0.490635216236,0.2817527837640001,0.2817527837640001
polar1s,41,44,O,9.08987629,12.99140521,10.70874636,-2.0,1.247278,-0.7527219999999999,-0.476164877415,0.27655712258499987,0.27655712258499987
polar1s,41,45,H,10.80426788,12.56634736,8.20061127,1.0,0.41238,0.41238,0.188562214375,-0.22381778562500002,0.22381778562500002
polar1s,41,46,O,5.65462391,10.39662697,12.02670392,-2.0,1.0718,-0.9281999999999999,-0.590483784676,0.33771621532399987,0.33771621532399987
polar1s,41,47,H,12.32285547,8.18866445,7.97100674,1.0,0.476773,0.476773,0.303112506866,-0.173660493134,0.173660493134
polar1s,41,48,H,14.80219366,10.29052434,13.6460781,1.0,0.44855,0.44855,0.264462530613,-0.184087469387,0.184087469387
polar1s,41,49,O,13.80055174,15.1269529,15.03208322,-2.0,1.349056,-0.650944,-0.332085847855,0.31885815214499996,0.31885815214499996
polar1s,41,50,O,12.69950494,10.79101824,12.89216107,-2.0,1.090308,-0.909692,-0.676024734974,0.233667265026,0.233667265026
polar1s,41,51,H,7.8354763,12.10907499,12.9688537,1.0,0.459861,0.459861,0.288989812136,-0.17087118786400002,0.17087118786400002
polar1s,41,52,H,12.90690712,8.97105714,10.8520257,1.0,0.411011,0.411011,0.267566740513,-0.14344425948700001,0.14344425948700001
polar1s,41,53,H,14.58534873,9.5150771,12.24695226,1.0,0.349759,0.349759,0.28668025136,-0.06307874863999996,0.06307874863999996
polar1s,41,54,H,6.49088157,11.04579668,12.17839432,1.0,0.370259,0.370259,0.144644260406,-0.225614739594,0.225614739594
polar1s,41,55,O,16.17487768,8.49011264,12.21761446,-2.0,1.315774,-0.684226,-0.448040992022,0.23618500797800002,0.23618500797800002
polar1s,41,56,H,11.4883374,7.2607777,9.42885244,1.0,0.366816,0.366816,0.146036893129,-0.22077910687099997,0.22077910687099997
polar1s,41,57,H,10.71709217,10.51657414,11.65788637,1.0,0.392936,0.392936,0.220344752073,-0.172591247927,0.172591247927
polar1s,41,58,H,12.78680818,14.84406751,12.42722672,1.0,0.35429,0.35429,0.232414886355,-0.121875113645,0.121875113645
polar1s,41,59,H,13.77424061,14.90008945,13.48306014,1.0,0.381768,0.381768,0.168912351131,-0.212855648869,0.212855648869
polar1s,41,60,H,11.35504576,12.30347431,10.28228394,1.0,0.322362,0.322362,0.250885516405,-0.07147648359499997,0.07147648359499997
polar1s,42,0,H,14.68214769,12.80338826,11.01325664,1.0,0.403431,0.403431,0.223361358047,-0.180069641953,0.180069641953
polar1s,42,1,H,14.0861004,14.5585024,10.67853584,1.0,0.36617,0.36617,0.237137228251,-0.129032771749,0.129032771749
polar1s,42,2,H,8.27298091,11.91239483,10.9733583,1.0,0.418483,0.418483,0.232490867376,-0.185992132624,0.185992132624
polar1s,42,3,H,14.2711256,15.58389907,14.39609538,1.0,0.347968,0.347968,0.294109523296,-0.05385847670400001,0.05385847670400001
polar1s,42,4,H,13.75504692,10.59810664,12.57125107,1.0,0.380042,0.380042,0.191135138273,-0.188906861727,0.188906861727
polar1s,42,5,H,13.72765461,13.05050119,14.7884319,1.0,0.372035,0.372035,0.210682272911,-0.161352727089,0.161352727089
polar1s,42,6,H,12.86024297,15.49140173,15.1081155,1.0,0.414703,0.414703,0.244934186339,-0.169768813661,0.169768813661
polar1s,42,7,O,10.09270427,10.83597367,12.15027302,-2.0,1.332456,-0.6675439999999999,-0.336840003729,0.3307039962709999,0.3307039962709999
polar1s,42,8,O,15.83368432,13.03664997,7.82946764,-2.0,1.168242,-0.831758,-0.455756396055,0.376001603945,0.376001603945
polar1s,42,9,H,16.57321413,12.67053373,7.37776122,1.0,0.454539,0.454539,0.270960241556,-0.183578758444,0.183578758444
polar1s,42,10,H,9.1364003,10.48000442,12.17738738,1.0,0.405295,0.405295,0.242509961128,-0.16278503887200002,0.16278503887200002
polar1s,42,11,H,14.25106273,10.31257192,10.06191043,1.0,0.402683,0.402683,0.226756423712,-0.17592657628800001,0.17592657628800001
polar1s,42,12,H,11.7724113,12.21908039,13.45852328,1.0,0.348971,0.348971,0.189212620258,-0.15975837974199997,0.15975837974199997
polar1s,42,13,O,10.52456076,14.00728881,11.2512434,-2.0,1.342853,-0.6571469999999999,-0.266663998365,0.39048300163499994,0.39048300163499994
polar1s,42,14,O,13.59625041,12.49633925,8.73451636,-2.0,1.14344,-0.85656,-0.571767568588,0.28479243141199995,0.28479243141199995
polar1s,42,15,H,13.27240227,11.82370301,13.96102833,1.0,0.355856,0.355856,0.208672493696,-0.147183506304,0.147183506304
polar1s,42,16,H,10.68147696,14.88209575,10.74011342,1.0,0.44463,0.44463,0.249395340681,-0.19523465931900003,0.19523465931900003
polar1s,42,17,H,12.0,12.0,12.0,1.0,0.413662,0.413662,0.215395495296,-0.19826650470399998,0.19826650470399998
polar1s,42,18,H,9.92245329,14.44816112,11.82231979,1.0,0.464093,0.464093,0.25211340189,-0.21197959811,0.21197959811
polar1s,42,19,O,10.96795591,12.36663894,13.88637206,-2.0,1.212767,-0.7872330000000001,-0.469654917717,0.31757808228300005,0.31757808228300005
polar1s,42,20,O,12.14333069,12.16834759,11.1566834,-2.0,1.416639,-0.583361,-0.221227705479,0.362133294521,0.362133294521
polar1s,42,21,H,12.97956511,12.74834092,9.30179461,1.0,0.378146,0.378146,0.232446968555,-0.145699031445,0.145699031445
polar1s,42,22,H,11.90389805,9.65378893,12.57886072,1.0,0.299928,0.299928,0.204327106476,-0.09560089352399997,0.09560089352399997
polar1s,42,23,O,13.29291747,13.93102896,12.97125236,-2.0,1.238142,-0.7618579999999999,-0.460381627083,0.3014763729169999,0.3014763729169999
polar1s,42,24,H,9.48341446,12.58575343,11.69084361,1.0,0.317797,0.317797,0.245080500841,-0.072716499159,0.072716499159
