model,frame,atom_index,symbol,x_A,y_A,z_A,formal_charge_e,dft_raw_iao_charge_e,dft_iao_charge_e,mlip_predicted_charge_e,error_e,abs_error_e
polar1m,74,14,H,14.20755351,12.0337841,13.0794011,1.0,0.406758,0.406758,0.0185253769159,-0.3882326230841,0.3882326230841
polar1m,74,15,O,13.56110746,12.23009658,10.83888493,-2.0,1.281452,-0.718548,-0.0188948661089,0.6996531338911,0.6996531338911
polar1m,74,16,H,9.10119122,10.87030328,11.33602517,1.0,0.410576,0.410576,0.0266226232052,-0.3839533767948,0.3839533767948
polar1m,74,17,H,10.95707156,12.65810943,10.27119516,1.0,0.364671,0.364671,0.0137910582125,-0.35087994178750004,0.35087994178750004
polar1m,74,18,H,10.25932034,10.21212028,12.4429031,1.0,0.363065,0.363065,0.084365054965,-0.278699945035,0.278699945035
polar1m,74,19,O,13.80906111,12.71616695,13.64825112,-2.0,1.234748,-0.765252,-0.0221494585276,0.7431025414724001,0.7431025414724001
polar1m,74,20,O,10.18749267,13.24569315,10.33909953,-2.0,1.184456,-0.815544,-0.039665620774,0.775878379226,0.775878379226
polar1m,74,21,O,11.02725764,10.76511995,10.29784836,-2.0,1.196899,-0.8031010000000001,-0.00275492668152,0.8003460733184801,0.8003460733184801
polar1m,74,22,H,12.0,12.0,12.0,1.0,0.400019,0.400019,0.0275198295712,-0.3724991704288,0.3724991704288
polar1m,74,23,H,13.27470935,10.13345997,13.43448977,1.0,0.395988,0.395988,0.0250705592334,-0.3709174407666,0.3709174407666
polar1m,74,24,H,14.13647664,13.46579007,13.11935165,1.0,0.409814,0.409814,0.0265323091298,-0.38328169087020003,0.38328169087020003
polar1m,74,25,H,13.14599097,9.84849613,11.79798334,1.0,0.420035,0.420035,0.0199630223215,-0.4000719776785,0.4000719776785
polar1m,74,26,H,11.73312443,13.79567277,11.48837464,1.0,0.382509,0.382509,0.0111312456429,-0.37137775435709997,0.37137775435709997
polar1m,74,27,H,12.99972402,14.13665654,12.15913858,1.0,0.318287,0.318287,0.0210018269718,-0.2972851730282,0.2972851730282
polar1m,75,0,O,11.3643261,12.56704286,12.92945854,-2.0,1.394517,-0.605483,0.581181764603,1.186664764603,1.186664764603
polar1m,75,1,H,9.0502591,11.12170401,13.09496498,1.0,0.394717,0.394717,0.0246002338827,-0.3701167661173,0.3701167661173
polar1m,75,2,H,10.5301192,9.84977353,14.52692264,1.0,0.422122,0.422122,0.0315269529819,-0.3905950470181,0.3905950470181
polar1m,75,3,H,11.64173865,10.7993077,10.00299276,1.0,0.416205,0.416205,0.0215176418424,-0.3946873581576,0.3946873581576
polar1m,75,4,H,11.89940316,12.88914702,13.78863664,1.0,0.411587,0.411587,0.0431187562644,-0.3684682437356,0.3684682437356
polar1m,75,5,O,12.23954711,14.71445807,11.74431245,-2.0,1.210955,-0.789045,-0.0621700026095,0.7268749973905,0.7268749973905
polar1m,75,6,H,11.06091261,11.8050898,13.57523595,1.0,0.386047,0.386047,0.035928696394,-0.350118303606,0.350118303606
polar1m,75,7,H,9.14340034,9.69004614,8.62698351,1.0,0.423963,0.423963,0.0295235291123,-0.3944394708877,0.3944394708877
polar1m,75,8,O,8.77557875,10.5363852,12.33918482,-2.0,1.254736,-0.7452639999999999,-0.018218703568,0.7270452964319999,0.7270452964319999
polar1m,75,9,H,10.04525513,11.13699027,10.13882372,1.0,0.375984,0.375984,0.0240688808262,-0.3519151191738,0.3519151191738
polar1m,75,10,H,9.94329326,14.220968,10.07988948,1.0,0.451504,0.451504,0.0267742797732,-0.4247297202268,0.4247297202268
polar1m,75,11,O,13.43173375,10.61360575,12.7251438,-2.0,1.314832,-0.685168,-0.012481726706,0.672686273294,0.672686273294
polar1m,75,12,H,13.30614954,12.89127545,10.34556948,1.0,0.451299,0.451299,0.026606220752,-0.42469277924800003,0.42469277924800003
polar1m,75,13,H,13.43752351,11.58156891,10.9586365,1.0,0.442424,0.442424,0.02122618258,-0.42119781742,0.42119781742
polar1m,75,14,O,10.85399425,10.39678589,13.70375435,-2.0,1.277537,-0.7224630000000001,0.00806820392609,0.7305312039260901,0.7305312039260901
polar1m,75,15,H,14.09755705,12.12572162,13.36345504,1.0,0.381484,0.381484,0.0180840268731,-0.3633999731269,0.3633999731269
polar1m,75,16,O,13.48812889,12.40684757,11.09193697,-2.0,1.207345,-0.7926550000000001,-0.00319167226553,0.7894633277344701,0.7894633277344701
polar1m,75,17,H,8.76630855,11.28979195,11.77909295,1.0,0.417125,0.417125,0.0216072835028,-0.3955177164972,0.3955177164972
polar1m,75,18,H,10.81659507,12.90325964,10.33158611,1.0,0.400044,0.400044,0.0152215287089,-0.38482247129110003,0.38482247129110003
polar1m,75,19,H,10.21738721,10.39609118,13.03371051,1.0,0.405669,0.405669,0.023394331336,-0.382274668664,0.382274668664
polar1m,75,20,O,13.75678446,12.89414036,13.95941164,-2.0,1.255098,-0.744902,-0.0301155075431,0.7147864924569,0.7147864924569
polar1m,75,21,O,9.13647039,10.63461599,9.08380757,-2.0,1.268388,-0.7316119999999999,0.00774274766445,0.73935474766445,0.73935474766445
polar1m,75,22,H,8.38953469,10.6476375,9.58956155,1.0,0.451167,0.451167,0.0248710811138,-0.4262959188862,0.4262959188862
polar1m,75,23,O,10.18066897,13.46198692,10.6010383,-2.0,1.167485,-0.8325149999999999,-0.0315062180161,0.8010087819838999,0.8010087819838999
polar1m,75,24,O,10.9606935,10.95030882,10.58596781,-2.0,1.185271,-0.814729,-0.0464454516768,0.7682835483232,0.7682835483232
polar1m,75,25,H,12.0,12.0,12.0,1.0,0.361352,0.361352,0.106572955847,-0.254779044153,0.254779044153
polar1m,75,26,H,13.39115631,10.26532005,13.78390705,1.0,0.395209,0.395209,0.0307681187987,-0.36444088120129997,0.36444088120129997
polar1m,75,27,H,14.00187169,13.64483251,13.3377704,1.0,0.392713,0.392713,0.0246576741338,-0.3680553258662,0.3680553258662
polar1m,75,28,H,13.01636403,9.9944043,11.97267279,1.0,0.383143,0.383143,0.0248649511486,-0.3582780488514,0.3582780488514
polar1m,75,29,H,11.66793238,13.8058816,11.74057226,1.0,0.332245,0.332245,0.0144768506289,-0.31776814937110004,0.31776814937110004
polar1m,75,30,H,12.72745762,14.47440956,12.53127144,1.0,0.367832,0.367832,0.0177263375372,-0.3501056624628,0.3501056624628
polar1m,76,0,O,11.3568588,12.70704754,13.13460515,-2.0,1.339586,-0.6604140000000001,0.36894723773,1.02936123773,1.02936123773
polar1m,76,1,H,9.02205707,11.26896848,13.25361938,1.0,0.39526,0.39526,0.0239378735423,-0.3713221264577,0.3713221264577
polar1m,76,2,H,10.59415267,10.01331513,14.57586157,1.0,0.43126,0.43126,0.0260031484067,-0.4052568515933,0.4052568515933
polar1m,76,3,H,11.68530551,11.07193827,10.04316965,1.0,0.34397,0.34397,0.0218782965094,-0.3220917034906,0.3220917034906
polar1m,76,4,H,11.92049755,13.07829147,13.83661903,1.0,0.409234,0.409234,0.0295259654522,-0.3797080345478,0.3797080345478
polar1m,76,5,O,12.22471219,14.84404969,11.88824839,-2.0,1.194998,-0.805002,-0.0580741912127,0.7469278087873,0.7469278087873
polar1m,76,6,H,10.81643854,12.13012873,13.61833397,1.0,0.405997,0.405997,0.0233427062631,-0.3826542937369,0.3826542937369
polar1m,76,7,H,9.24144986,9.81228776,8.88233608,1.0,0.448134,0.448134,0.0312407687306,-0.4168932312694,0.4168932312694
polar1m,76,8,O,8.79457052,10.72533551,12.46744936,-2.0,1.287696,-0.712304,-0.0178920477629,0.6944119522371001,0.6944119522371001
polar1m,76,9,H,9.96114815,11.36820952,10.18747598,1.0,0.357313,0.357313,0.0397461131215,-0.3175668868785,0.3175668868785
polar1m,76,10,H,9.87750842,14.35381161,10.15934423,1.0,0.423678,0.423678,0.0265509001911,-0.3971270998089,0.3971270998089
polar1m,76,11,O,13.38225046,10.77543104,12.86985665,-2.0,1.283199,-0.716801,-0.00555319339037,0.71124780660963,0.71124780660963
polar1m,76,12,H,13.26565467,13.31342702,10.36503345,1.0,0.376953,0.376953,0.0418236553669,-0.33512934463309996,0.33512934463309996
polar1m,76,13,H,13.57661708,11.54386602,11.08712524,1.0,0.39144,0.39144,0.0267404280603,-0.3646995719397,0.3646995719397
polar1m,76,14,O,10.84908919,10.51962515,13.80968346,-2.0,1.206143,-0.793857,-0.0241660177708,0.7696909822292001,0.7696909822292001
polar1m,76,15,H,13.94440784,12.23012975,13.56932084,1.0,0.387732,0.387732,0.0145761370659,-0.3731558629341,0.3731558629341
polar1m,76,16,O,13.45870856,12.54498677,11.21521014,-2.0,1.373946,-0.6260540000000001,0.0468716844916,0.6729256844916001,0.6729256844916001
polar1m,76,17,H,8.46064284,11.65109254,11.97311484,1.0,0.371658,0.371658,0.0268165953457,-0.34484140465429997,0.34484140465429997
polar1m,76,18,H,10.82003257,12.99110523,10.16400016,1.0,0.323216,0.323216,0.0174777768552,-0.3057382231448,0.3057382231448
polar1m,76,19,H,12.02917648,12.98383285,9.18215423,1.0,0.383622,0.383622,0.0209062732756,-0.3627157267244,0.3627157267244
polar1m,76,20,H,10.08387395,10.42108356,13.33247783,1.0,0.413434,0.413434,0.019061345607,-0.394372654393,0.394372654393
polar1m,76,21,O,13.75249334,13.01517109,14.11742263,-2.0,1.216653,-0.783347,-0.0363664031029,0.7469805968971001,0.7469805968971001
polar1m,76,22,H,10.68422459,12.37044374,8.47643109,1.0,0.415203,0.415203,0.0216118562967,-0.3935911437033,0.3935911437033
polar1m,76,23,O,9.14592795,10.7467691,9.24908854,-2.0,1.308466,-0.6915340000000001,0.0622296780348,0.7537636780348,0.7537636780348
polar1m,76,24,H,8.33586153,10.75769849,9.77008349,1.0,0.443039,0.443039,0.0289990808815,-0.4140399191185,0.4140399191185
polar1m,76,25,O,10.20521842,13.62448194,10.72721434,-2.0,1.243458,-0.756542,-0.046056881547,0.710485118453,0.710485118453
polar1m,76,26,O,10.93468845,11.08756781,10.74015491,-2.0,1.267969,-0.7320310000000001,-0.0805293992162,0.6515016007838001,0.6515016007838001
polar1m,76,27,H,12.0,12.0,12.0,1.0,0.359861,0.359861,0.269550710917,-0.09031028908299998,0.09031028908299998
polar1m,76,28,H,13.52798296,10.35213991,13.76237101,1.0,0.432274,0.432274,0.0285584293306,-0.4037155706694,0.4037155706694
polar1m,76,29,H,13.90578927,13.72506378,13.487549,1.0,0.402568,0.402568,0.0217823944986,-0.3807856055014,0.3807856055014
polar1m,76,30,H,12.97535698,10.11516679,12.2042807,1.0,0.396934,0.396934,0.0242529883981,-0.37268101160190004,0.37268101160190004
polar1m,76,31,H,11.69184723,13.95931784,11.81632582,1.0,0.345928,0.345928,0.0114192478359,-0.33450875216410003,0.33450875216410003
polar1m,76,32,O,11.43641667,12.97214391,8.45542337,-2.0,1.228564,-0.771436,-0.0253298804164,0.7461061195836,0.7461061195836
polar1m,76,33,H,12.51143048,14.80839963,12.78667768,1.0,0.390616,0.390616,0.020116776228,-0.370499223772,0.370499223772
polar1m,77,0,O,11.3489913,12.82595634,13.26436292,-2.0,1.322502,-0.6774979999999999,0.188841506839,0.866339506839,0.866339506839
polar1m,77,1,H,8.94049616,11.3570955,13.35116951,1.0,0.415018,0.415018,0.027149612084,-0.387868387916,0.387868387916
polar1m,77,2,H,13.05172991,7.98906848,12.95466736,1.0,0.376688,0.376688,0.0262489058077,-0.3504390941923,0.3504390941923
polar1m,77,3,H,10.65085185,10.10857689,14.6029023,1.0,0.420763,0.420763,0.021970435977,-0.398792564023,0.398792564023
polar1m,77,4,H,11.60480154,11.2784553,10.11751777,1.0,0.346101,0.346101,0.020930910483,-0.325170089517,0.325170089517
polar1m,77,5,H,11.99387981,13.22251588,13.80226896,1.0,0.402573,0.402573,0.0238408129662,-0.3787321870338,0.3787321870338
polar1m,77,6,O,12.20436657,14.9431339,11.96136391,-2.0,1.199634,-0.8003659999999999,-0.049821972847,0.750544027153,0.750544027153
polar1m,77,7,H,10.54208957,12.33251782,13.62258827,1.0,0.381513,0.381513,0.0220406837761,-0.35947231622389997,0.35947231622389997
polar1m,77,8,H,9.33110694,9.98312733,9.11233614,1.0,0.471463,0.471463,0.0265357960016,-0.4449272039984,0.4449272039984
polar1m,77,9,O,8.80633842,10.90272418,12.52476065,-2.0,1.289271,-0.7107289999999999,0.0149540305138,0.7256830305137999,0.7256830305137999
polar1m,77,10,H,10.05859105,11.4493062,10.23927458,1.0,0.361719,0.361719,0.0234489291906,-0.3382700708094,0.3382700708094
polar1m,77,11,H,9.8451928,14.44745061,10.16422448,1.0,0.400939,0.400939,0.0256544519216,-0.3752845480784,0.3752845480784
polar1m,77,12,O,13.33477137,10.90780782,12.94465752,-2.0,1.196685,-0.803315,-0.0224765837193,0.7808384162807,0.7808384162807
polar1m,77,13,H,13.30914774,13.54149968,10.45155142,1.0,0.37388,0.37388,0.0454243272543,-0.3284556727457,0.3284556727457
polar1m,77,14,H,13.70062413,11.55232389,11.11282815,1.0,0.363459,0.363459,0.0360170416534,-0.32744195834659995,0.32744195834659995
polar1m,77,15,O,10.85180954,10.61383198,13.86107001,-2.0,1.233396,-0.7666040000000001,-0.0783628746867,0.6882411253133001,0.6882411253133001
polar1m,77,16,H,13.74990493,12.30989097,13.70200855,1.0,0.395931,0.395931,0.0128930062056,-0.38303799379439996,0.38303799379439996
polar1m,77,17,O,13.68356503,7.38793027,12.36208496,-2.0,1.243478,-0.7565219999999999,-0.0273827314377,0.7291392685622999,0.7291392685622999
polar1m,77,18,O,13.4228434,12.66310471,11.26329259,-2.0,1.410455,-0.589545,0.104649245739,0.694194245739,0.694194245739
polar1m,77,19,H,8.20895724,11.78536312,12.12508953,1.0,0.379598,0.379598,0.0333839245141,-0.3462140754859,0.3462140754859
polar1m,77,20,H,10.68819895,13.16292869,10.04685989,1.0,0.318904,0.318904,0.0178562365472,-0.30104776345280004,0.30104776345280004
polar1m,77,21,H,12.02997199,12.98390124,9.35539453,1.0,0.361314,0.361314,0.0192427635193,-0.34207123648070004,0.34207123648070004
polar1m,77,22,H,12.18941194,7.91425456,12.08668091,1.0,0.370687,0.370687,0.0390600934625,-0.3316269065375,0.3316269065375
polar1m,77,23,H,9.83501284,10.35297935,13.36985867,1.0,0.353987,0.353987,0.0337411165237,-0.3202458834763,0.3202458834763
polar1m,77,24,O,13.74909374,13.1080656,14.20733652,-2.0,1.190465,-0.8095349999999999,-0.0435827225447,0.7659522774552999,0.7659522774552999
polar1m,77,25,H,10.53089847,12.54709452,8.63654187,1.0,0.375828,0.375828,0.0259265378118,-0.3499014621882,0.3499014621882
polar1m,77,26,O,9.15034607,10.83309065,9.34030934,-2.0,1.293836,-0.706164,0.027573466301,0.733737466301,0.733737466301
polar1m,77,27,H,12.25295067,9.02968491,11.01020993,1.0,0.351585,0.351585,0.0261751450598,-0.32540985494019997,0.32540985494019997
polar1m,77,28,H,8.25585711,10.80173563,9.9028352,1.0,0.414456,0.414456,0.0308385640383,-0.3836174359617,0.3836174359617
polar1m,77,29,O,10.23085564,13.75147051,10.78105503,-2.0,1.257756,-0.7422439999999999,-0.0483953505754,0.6938486494245999,0.6938486494245999
polar1m,77,30,O,10.91006702,11.20452892,10.8207584,-2.0,1.285327,-0.7146729999999999,0.00938634574413,0.7240593457441299,0.7240593457441299
polar1m,77,31,H,12.0,12.0,12.0,1.0,0.369234,0.369234,0.321702480316,-0.04753151968399999,0.04753151968399999
polar1m,77,32,H,13.62739917,10.3891314,13.62060587,1.0,0.448916,0.448916,0.026820814237,-0.422095185763,0.422095185763
polar1m,77,33,H,13.83165417,13.79354954,13.56720823,1.0,0.404651,0.404651,0.0199339203537,-0.3847170796463,0.3847170796463
polar1m,77,34,H,12.94560518,10.21389313,12.48464235,1.0,0.392236,0.392236,0.0153005421162,-0.37693545788379995,0.37693545788379995
polar1m,77,35,O,12.00668888,9.02721781,12.08487819,-2.0,1.339359,-0.660641,-0.0335369855165,0.6271040144835001,0.6271040144835001
polar1m,77,36,H,11.73404972,14.20176641,11.81646681,1.0,0.394293,0.394293,0.0089687295258,-0.3853242704742,0.3853242704742
polar1m,77,37,O,11.45598228,13.08629403,8.54408621,-2.0,1.301609,-0.698391,-0.0242101699114,0.6741808300886,0.6741808300886
polar1m,77,38,H,14.05869919,6.69461905,12.96021604,1.0,0.42702,0.42702,0.0252618268132,-0.4017581731868,0.4017581731868
polar1m,77,39,H,12.32833768,15.12504869,13.01537957,1.0,0.363473,0.363473,0.0259971655905,-0.3374758344095,0.3374758344095
polar1m,78,0,O,11.3233973,12.89831938,13.34671749,-2.0,1.324401,-0.6755990000000001,0.106901019812,0.782500019812,0.782500019812
polar1m,78,1,H,13.07663208,7.90110693,13.01533996,1.0,0.392782,0.392782,0.0241334624588,-0.3686485375412,0.3686485375412
polar1m,78,2,H,10.69302762,10.08558056,14.71624202,1.0,0.388224,0.388224,0.0265765115619,-0.3616474884381,0.3616474884381
polar1m,78,3,H,11.49322155,11.39522439,10.224973,1.0,0.415867,0.415867,0.0241317823529,-0.3917352176471,0.3917352176471
polar1m,78,4,H,12.10785387,13.30047633,13.83734592,1.0,0.383512,0.383512,0.028456594795,-0.355055405205,0.355055405205
polar1m,78,5,O,12.18628149,15.0143395,12.01255694,-2.0,1.197977,-0.8020229999999999,-0.0536879114807,0.7483350885193,0.7483350885193
polar1m,78,6,H,10.40427014,12.52471649,13.60380189,1.0,0.4142,0.4142,0.028100989759,-0.386099010241,0.386099010241
polar1m,78,7,H,10.19510733,11.40568993,10.3305452,1.0,0.459641,0.459641,0.0269089080393,-0.4327320919607,0.4327320919607
polar1m,78,8,H,9.84292681,14.48981909,10.19497978,1.0,0.426942,0.426942,0.0304116923362,-0.3965303076638,0.3965303076638
polar1m,78,9,O,13.28526808,11.00227875,12.98062529,-2.0,1.250301,-0.7496989999999999,-0.0316980332136,0.7180009667863999,0.7180009667863999
polar1m,78,10,H,13.41863041,13.52432426,10.62702748,1.0,0.430315,0.430315,0.0333240553737,-0.3969909446263,0.3969909446263
polar1m,78,11,H,13.75393433,11.80970483,11.10881298,1.0,0.4106,0.4106,0.0280256532133,-0.3825743467867,0.3825743467867
polar1m,78,12,O,10.83089876,10.65792774,13.87186005,-2.0,1.324933,-0.6750670000000001,-0.0218065604568,0.6532604395432001,0.6532604395432001
polar1m,78,13,H,13.53536903,12.29741305,13.75548915,1.0,0.370804,0.370804,0.0149158686399,-0.3558881313601,0.3558881313601
polar1m,78,14,O,13.69175366,7.46377902,12.39935801,-2.0,1.22906,-0.77094,-0.0270716398954,0.7438683601046,0.7438683601046
polar1m,78,15,O,13.37578615,12.7296354,11.26824451,-2.0,1.32927,-0.67073,0.117032155395,0.787762155395,0.787762155395
polar1m,78,16,H,10.4526771,13.38521369,10.06327101,1.0,0.379855,0.379855,0.0189904235303,-0.3608645764697,0.3608645764697
polar1m,78,17,H,11.99537199,12.92956111,9.42955298,1.0,0.355861,0.355861,0.0189389027655,-0.3369220972345,0.3369220972345
polar1m,78,18,H,12.19948971,8.25521633,12.14719758,1.0,0.441501,0.441501,0.0316868573427,-0.4098141426573,0.4098141426573
polar1m,78,19,H,9.85957409,10.2642971,13.41898863,1.0,0.337516,0.337516,0.0259301736951,-0.3115858263049,0.3115858263049
polar1m,78,20,O,13.73887956,13.15665117,14.26758491,-2.0,1.226668,-0.7733319999999999,-0.0514961741865,0.7218358258134999,0.7218358258134999
polar1m,78,21,H,10.52205743,12.74052945,8.71314478,1.0,0.377562,0.377562,0.0276678577065,-0.3498941422935,0.3498941422935
polar1m,78,22,H,12.22690323,9.09476547,11.15041073,1.0,0.400476,0.400476,0.0292880646884,-0.3711879353116,0.3711879353116
polar1m,78,23,O,10.2488198,13.82768124,10.79059257,-2.0,1.218986,-0.7810140000000001,-0.0271962657571,0.7538177342429001,0.7538177342429001
polar1m,78,24,O,10.88373288,11.28155266,10.86626056,-2.0,1.228686,-0.771314,0.0711539238691,0.8424679238691001,0.8424679238691001
polar1m,78,25,H,12.0,12.0,12.0,1.0,0.382784,0.382784,0.377823859453,-0.004960140547000003,0.004960140547000003
polar1m,78,26,H,13.76267112,10.31714268,13.60141009,1.0,0.403762,0.403762,0.0322254560888,-0.3715365439112,0.3715365439112
polar1m,78,27,H,13.78216837,13.85732736,13.56660204,1.0,0.384939,0.384939,0.0217234157026,-0.3632155842974,0.3632155842974
polar1m,78,28,H,12.80776562,10.17470767,12.6440549,1.0,0.373765,0.373765,0.0185143537819,-0.3552506462181,0.3552506462181
polar1m,78,29,O,12.00503273,9.09528602,12.16808718,-2.0,1.280447,-0.7195530000000001,0.00776352733374,0.7273165273337401,0.7273165273337401
polar1m,78,30,H,11.6283052,14.23195803,11.77681403,1.0,0.363335,0.363335,0.0104511864483,-0.3528838135517,0.3528838135517
polar1m,78,31,O,11.45831186,13.15024343,8.60242388,-2.0,1.305043,-0.694957,-0.0240360051394,0.6709209948606001,0.6709209948606001
polar1m,78,32,H,14.14619684,6.69468132,12.95197751,1.0,0.41332,0.41332,0.0282757617533,-0.38504423824670003,0.38504423824670003
polar1m,78,33,H,12.12688146,15.34162145,13.02228916,1.0,0.376663,0.376663,0.027640145272,-0.34902285472800004,0.34902285472800004
polar1m,79,0,O,11.30123999,12.9321829,13.39246848,-2.0,1.261198,-0.738802,0.049393683672,0.788195683672,0.788195683672
polar1m,79,1,H,13.19436012,7.73327818,13.10948933,1.0,0.434625,0.434625,0.0251548737288,-0.4094701262712,0.4094701262712
polar1m,79,2,H,11.54335209,8.41905612,10.33132808,1.0,0.366204,0.366204,0.0281368792057,-0.33806712079429996,0.33806712079429996
polar1m,79,3,H,10.76893623,10.09344023,14.72028631,1.0,0.386158,0.386158,0.0266985148191,-0.3594594851809,0.3594594851809
polar1m,79,4,H,11.57247696,11.44294331,10.20772126,1.0,0.350045,0.350045,0.0239368416369,-0.3261081583631,0.3261081583631
polar1m,79,5,H,12.13633939,13.27148207,13.89220167,1.0,0.38148,0.38148,0.0306899137795,-0.3507900862205,0.3507900862205
polar1m,79,6,O,12.17804611,15.053336,12.04365993,-2.0,1.1374,-0.8626,-0.0683118626475,0.7942881373525,0.7942881373525
polar1m,79,7,H,10.44005737,12.72820579,13.58353911,1.0,0.445126,0.445126,0.0236384049058,-0.42148759509420003,0.42148759509420003
polar1m,79,8,H,9.51796084,9.93131657,9.40983432,1.0,0.404318,0.404318,0.028372194618,-0.375945805382,0.375945805382
polar1m,79,9,H,10.07368727,11.32483081,10.30714563,1.0,0.377516,0.377516,0.0185805037618,-0.35893549623820004,0.35893549623820004
polar1m,79,10,H,9.84263121,14.5834997,10.27204333,1.0,0.423413,0.423413,0.029386986047,-0.39402601395299997,0.39402601395299997
polar1m,79,11,O,13.25066357,11.04455977,12.9921784,-2.0,1.271771,-0.728229,-0.0844675004482,0.6437614995518,0.6437614995518
polar1m,79,12,H,13.59042648,13.41278083,10.76286135,1.0,0.481331,0.481331,0.0298666320741,-0.4514643679259,0.4514643679259
polar1m,79,13,H,13.83570868,12.09050825,11.04522716,1.0,0.46094,0.46094,0.0230411365628,-0.4378988634372,0.4378988634372
polar1m,79,14,O,10.79894957,10.6468173,13.86123883,-2.0,1.206249,-0.7937510000000001,-0.0239938274026,0.7697571725974001,0.7697571725974001
polar1m,79,15,H,13.35405829,12.28784451,13.80737834,1.0,0.354732,0.354732,0.0171368271112,-0.3375951728888,0.3375951728888
polar1m,79,16,O,13.71422165,7.49145431,12.41082755,-2.0,1.168532,-0.8314680000000001,-0.0138977915049,0.8175702084951001,0.8175702084951001
polar1m,79,17,O,13.32782218,12.75411585,11.24825387,-2.0,1.210007,-0.789993,0.0967879444361,0.8867809444360999,0.8867809444360999
polar1m,79,18,H,10.3052011,13.39422776,9.93457122,1.0,0.360032,0.360032,0.0228811763227,-0.33715082367730004,0.33715082367730004
polar1m,79,19,H,11.93473997,12.86185939,9.39920443,1.0,0.383336,0.383336,0.0179818980396,-0.3653541019604,0.3653541019604
polar1m,79,20,H,12.25223011,8.21366951,12.20714726,1.0,0.401435,0.401435,0.0343069136143,-0.3671280863857,0.3671280863857
polar1m,79,21,H,10.14607656,10.19938932,13.49750661,1.0,0.438438,0.438438,0.0173149369657,-0.42112306303429997,0.42112306303429997
polar1m,79,22,O,11.44423216,9.147066,9.56503963,-2.0,1.253316,-0.7466839999999999,-0.0219665914774,0.7247174085225999,0.7247174085225999
polar1m,79,23,O,13.73510667,13.16532244,14.29582024,-2.0,1.216763,-0.783237,-0.0657847002149,0.7174522997851,0.7174522997851
polar1m,79,24,H,10.61042149,12.89775193,8.6978919,1.0,0.424454,0.424454,0.0249572787434,-0.3994967212566,0.3994967212566
polar1m,79,25,O,9.11609178,10.90674728,9.42772207,-2.0,1.29276,-0.7072400000000001,0.026638045907,0.7338780459070001,0.7338780459070001
polar1m,79,26,H,12.18472912,9.23672504,11.37292753,1.0,0.414277,0.414277,0.0276146456599,-0.3866623543401,0.3866623543401
polar1m,79,27,H,8.39525063,10.69898053,9.92948038,1.0,0.464276,0.464276,0.0280606076121,-0.4362153923879,0.4362153923879
polar1m,79,28,O,10.26694687,13.8692638,10.78089647,-2.0,1.268287,-0.7317130000000001,-0.0196021646261,0.7121108353739001,0.7121108353739001
polar1m,79,29,O,10.87849368,11.31913534,10.90485122,-2.0,1.260865,-0.7391350000000001,0.0593045055866,0.7984395055866,0.7984395055866
polar1m,79,30,H,12.0,12.0,12.0,1.0,0.400816,0.400816,0.393434613943,-0.007381386057000006,0.007381386057000006
polar1m,79,31,H,13.86854631,10.33742789,13.5244604,1.0,0.374572,0.374572,0.0302667412907,-0.3443052587093,0.3443052587093
polar1m,79,32,H,13.76508661,13.83154684,13.56730185,1.0,0.386024,0.386024,0.0217396840453,-0.36428431595469996,0.36428431595469996
polar1m,79,33,H,12.6379865,10.15581465,12.74465827,1.0,0.361725,0.361725,0.025098875165,-0.33662612483500004,0.33662612483500004
polar1m,79,34,O,12.00292859,9.13816021,12.21093183,-2.0,1.287258,-0.712742,0.0554172769189,0.7681592769189,0.7681592769189
polar1m,79,35,H,11.49960242,14.23496303,11.75927257,1.0,0.33961,0.33961,0.0156112127006,-0.3239987872994,0.3239987872994
polar1m,79,36,O,11.46202342,13.17104332,8.63952843,-2.0,1.216775,-0.7832250000000001,-0.0284007638693,0.7548242361307,0.7548242361307
polar1m,79,37,H,12.32052582,8.95680129,9.58136249,1.0,0.447069,0.447069,0.0245614461601,-0.4225075538399,0.4225075538399
polar1m,79,38,H,14.16559123,6.80572031,12.84354434,1.0,0.462445,0.462445,0.0272709485143,-0.4351740514857,0.4351740514857
polar1m,79,39,H,11.93191475,15.4195522,12.84241211,1.0,0.424421,0.424421,0.0231430139393,-0.4012779860607,0.4012779860607
polar1m,80,0,H,13.17849424,11.40020799,10.92006772,1.0,0.415602,0.415602,0.0277762915939,-0.38782570840610003,0.38782570840610003
polar1m,80,1,O,10.48956519,10.80059329,14.14307913,-2.0,1.248525,-0.7514749999999999,-0.0131425634027,0.7383324365972999,0.7383324365972999
polar1m,80,2,H,12.8293237,10.5228173,13.30412338,1.0,0.47004,0.47004,0.0411130674183,-0.4289269325817,0.4289269325817
polar1m,80,3,H,13.28845567,13.42564665,13.68573438,1.0,0.39836,0.39836,0.0232529938221,-0.3751070061779,0.3751070061779
polar1m,80,4,O,13.34131268,12.69850919,14.23288544,-2.0,1.158245,-0.841755,-0.150971457362,0.690783542638,0.690783542638
polar1m,80,5,H,11.08819163,8.82972119,8.8917249,1.0,0.410816,0.410816,0.0260698124766,-0.3847461875234,0.3847461875234
polar1m,80,6,O,10.58301429,11.08987641,9.84233723,-2.0,1.147461,-0.8525389999999999,-0.0734325051308,0.7791064948691999,0.7791064948691999
polar1m,80,7,H,11.0140979,9.4741591,7.2123049,1.0,0.428981,0.428981,0.0293862707913,-0.3995947292087,0.3995947292087
