cluster_id,sample_kind,condition,molecule,source_condensed_frame,source_frame_fraction,seed_atoms,seed_distance_A,covalent_bond_length_A,formed_covalent_scale,near_covalent_scale,formed_cutoff_A,near_cutoff_A,distance_margin_to_formed_cutoff_A,natoms,charge,spin,environment_radius_A,graph_cutoff_scale,graph_cutoff_A,h2_covalent_bond_length_A,h2_formed_covalent_scale,h2_near_covalent_scale,h2_formed_cutoff_A,h2_near_cutoff_A,h2_near_graph_cutoff_scale,o2_covalent_bond_length_A,o2_formed_covalent_scale,o2_near_covalent_scale,o2_formed_cutoff_A,o2_near_cutoff_A,o2_near_graph_cutoff_scale,n2_covalent_bond_length_A,n2_formed_covalent_scale,n2_near_covalent_scale,n2_formed_cutoff_A,n2_near_cutoff_A,n2_near_graph_cutoff_scale,source_xyz,selection_rule,status,message
714,near_formation,P100GPa_R0p5,H2,1179,0.9132455460883037,"59,98",0.9515781976856157,0.62,1.5,1.6,0.9299999999999999,0.992,0.021578197685615752,5,-1,2,1.7568347943899831,1.2,1.1418938372227387,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
715,near_formation,P100GPa_R0p5,H2,1179,0.9132455460883037,"228,303",0.9791970759296864,0.62,1.5,1.6,0.9299999999999999,0.992,0.049197075929686473,8,5,2,1.8891780086730008,1.2,1.1750364911156237,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
716,near_formation,P100GPa_R0p5,H2,1178,0.9124709527498064,"34,321",0.9353064209637515,0.62,1.5,1.6,0.9299999999999999,0.992,0.005306420963751557,19,16,1,6.1543514820453575,1.2,1.1223677051565017,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
717,near_formation,P100GPa_R0p5,H2,1178,0.9124709527498064,"40,255",0.9462340196487629,0.62,1.5,1.6,0.9299999999999999,0.992,0.01623401964876292,16,4,1,4.6400895638429835,1.2,1.1354808235785154,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
718,near_formation,P100GPa_R0p5,H2,1178,0.9124709527498064,"65,113",0.9586014187538126,0.62,1.5,1.6,0.9299999999999999,0.992,0.028601418753812613,17,14,1,4.384011282646356,1.2,1.150321702504575,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
719,near_formation,P100GPa_R0p5,H2,1178,0.9124709527498064,"205,293",0.9702450379419904,0.62,1.5,1.6,0.9299999999999999,0.992,0.040245037941990414,14,2,1,4.5945251425567495,1.2,1.1642940455303883,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
720,near_formation,P100GPa_R0p5,H2,1177,0.9116963594113091,"128,164",0.9339736699224128,0.62,1.5,1.6,0.9299999999999999,0.992,0.003973669922412881,15,15,2,3.7310702441786203,1.2,1.1207684039068952,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
721,near_formation,P100GPa_R0p5,H2,1177,0.9116963594113091,"125,221",0.9607311302426464,0.62,1.5,1.6,0.9299999999999999,0.992,0.03073113024264651,11,8,1,4.159204648556701,1.2,1.1528773562911756,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
722,near_formation,P100GPa_R0p5,H2,1177,0.9116963594113091,"61,207",0.9806657777772113,0.62,1.5,1.6,0.9299999999999999,0.992,0.050665777777211374,15,15,2,4.898014373100098,1.2,1.1767989333326536,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
723,near_formation,P100GPa_R0p5,H2,1176,0.9109217660728117,"267,279",0.9534830696392215,0.62,1.5,1.6,0.9299999999999999,0.992,0.023483069639221532,6,3,2,2.251258224979293,1.2,1.1441796835670657,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
724,near_formation,P100GPa_R0p5,H2,1176,0.9109217660728117,"304,307",0.962278774778966,0.62,1.5,1.6,0.9299999999999999,0.992,0.03227877477896601,18,12,1,5.097253409913978,1.2,1.154734529734759,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
725,near_formation,P100GPa_R0p5,H2,1175,0.9101471727343144,"59,223",0.9743042822665464,0.62,1.5,1.6,0.9299999999999999,0.992,0.04430428226654648,9,3,2,2.1672527794624106,1.2,1.1691651387198556,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
726,near_formation,P100GPa_R0p5,H2,1175,0.9101471727343144,"70,169",0.9766048890936257,0.62,1.5,1.6,0.9299999999999999,0.992,0.04660488909362581,5,-1,2,1.6938703910053743,1.2,1.171925866912351,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
727,near_formation,P100GPa_R0p5,H2,1174,0.9093725793958172,"34,229",0.971839715835747,0.62,1.5,1.6,0.9299999999999999,0.992,0.04183971583574708,13,10,1,2.895011316337274,1.2,1.1662076590028965,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
728,near_formation,P100GPa_R0p5,H2,1173,0.9085979860573199,"107,260",0.9430498641968631,0.62,1.5,1.6,0.9299999999999999,0.992,0.013049864196863159,11,8,1,4.27522261633866,1.2,1.1316598370362356,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
729,near_formation,P100GPa_R0p5,H2,1172,0.9078233927188226,"225,315",0.9495654073253883,0.62,1.5,1.6,0.9299999999999999,0.992,0.019565407325388362,16,13,2,3.6284304323017946,1.2,1.1394784887904659,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
730,near_formation,P100GPa_R0p5,H2,1172,0.9078233927188226,"149,293",0.9794792888314251,0.62,1.5,1.6,0.9299999999999999,0.992,0.04947928883142516,6,-3,2,2.2970666122926695,1.2,1.17537514659771,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
731,near_formation,P100GPa_R0p5,H2,1171,0.9070487993803253,"194,259",0.9731389102812972,0.62,1.5,1.6,0.9299999999999999,0.992,0.04313891028129724,10,10,1,2.1798288677596602,1.2,1.1677666923375565,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
732,near_formation,P100GPa_R0p5,H2,1170,0.9062742060418281,"26,125",0.9732485180001854,0.62,1.5,1.6,0.9299999999999999,0.992,0.043248518000185476,10,4,1,3.8385127977737734,1.2,1.1678982216002225,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
733,near_formation,P100GPa_R0p5,H2,1170,0.9062742060418281,"14,305",0.9823335732133563,0.62,1.5,1.6,0.9299999999999999,0.992,0.05233357321335641,5,-1,2,1.7386406020529972,1.2,1.1788002878560275,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
734,near_formation,P100GPa_R0p5,H2,1169,0.9054996127033308,"181,317",0.9335118571331987,0.62,1.5,1.6,0.9299999999999999,0.992,0.0035118571331987924,13,10,1,2.47761930320871,1.2,1.1202142285598384,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
735,near_formation,P100GPa_R0p5,H2,1169,0.9054996127033308,"140,253",0.964608288134762,0.62,1.5,1.6,0.9299999999999999,0.992,0.03460828813476202,5,-1,2,1.6969649648740095,1.2,1.1575299457617143,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
736,near_formation,P100GPa_R0p5,H2,1169,0.9054996127033308,"76,178",0.968632772466187,0.62,1.5,1.6,0.9299999999999999,0.992,0.038632772466187015,20,11,2,4.972048281657614,1.2,1.1623593269594243,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
737,near_formation,P100GPa_R0p5,H2,1167,0.9039504260263361,"104,248",0.9352180117528686,0.62,1.5,1.6,0.9299999999999999,0.992,0.005218011752868623,15,15,2,4.448057837544525,1.2,1.1222616141034423,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
738,near_formation,P100GPa_R0p5,H2,1167,0.9039504260263361,"101,328",0.9423009186776043,0.62,1.5,1.6,0.9299999999999999,0.992,0.012300918677604411,7,4,1,1.9571719224905142,1.2,1.1307611024131252,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
739,near_formation,P100GPa_R0p5,H2,1167,0.9039504260263361,"62,271",0.9515102985932512,0.62,1.5,1.6,0.9299999999999999,0.992,0.021510298593251265,10,10,1,2.05433141989838,1.2,1.1418123583119013,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
740,near_formation,P100GPa_R0p5,H2,1165,0.9024012393493416,"8,43",0.9644900361343265,0.62,1.5,1.6,0.9299999999999999,0.992,0.03449003613432655,14,5,2,5.054367406701064,1.2,1.1573880433611918,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
741,near_formation,P100GPa_R0p5,H2,1165,0.9024012393493416,"88,241",0.9696826708461965,0.62,1.5,1.6,0.9299999999999999,0.992,0.03968267084619659,17,14,1,5.444802583749393,1.2,1.1636192050154357,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
742,near_formation,P100GPa_R0p5,H2,1165,0.9024012393493416,"2,279",0.977073076279449,0.62,1.5,1.6,0.9299999999999999,0.992,0.04707307627944901,12,9,2,3.4114415950752006,1.2,1.1724876915353386,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
743,near_formation,P100GPa_R0p5,H2,1164,0.9016266460108443,"178,279",0.9341402154181601,0.62,1.5,1.6,0.9299999999999999,0.992,0.00414021541816012,6,3,2,2.040928367040103,1.2,1.120968258501792,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
744,near_formation,P100GPa_R0p5,H2,1163,0.900852052672347,"2,113",0.9549347021881882,0.62,1.5,1.6,0.9299999999999999,0.992,0.024934702188188274,13,10,1,3.515905466332994,1.2,1.1459216426258259,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
745,near_formation,P100GPa_R0p5,H2,1163,0.900852052672347,"79,128",0.9700989506407582,0.62,1.5,1.6,0.9299999999999999,0.992,0.0400989506407583,10,10,1,2.09355919735243,1.2,1.1641187407689098,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
746,near_formation,P100GPa_R0p5,H2,1163,0.900852052672347,"65,251",0.9743104149088111,0.62,1.5,1.6,0.9299999999999999,0.992,0.04431041490881116,7,4,1,1.972938688414927,1.2,1.1691724978905733,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
747,near_formation,P100GPa_R0p5,H2,1162,0.9000774593338497,"49,305",0.9730961205619258,0.62,1.5,1.6,0.9299999999999999,0.992,0.04309612056192591,6,3,2,1.9841644383546269,1.2,1.167715344674311,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
748,near_formation,P100GPa_R0p5,H2,1162,0.9000774593338497,"221,309",0.9906938127945483,0.62,1.5,1.6,0.9299999999999999,0.992,0.06069381279454833,9,3,2,2.5556655324610795,1.2,1.1888325753534579,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
749,near_formation,P100GPa_R0p5,H2,1160,0.8985282726568552,"259,301",0.9342709021329799,0.62,1.5,1.6,0.9299999999999999,0.992,0.004270902132979981,16,10,1,4.100574285550344,1.2,1.1211250825595758,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0p5\production_seed_529042494_P_100GPa_T_2840K_R0p5_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
